whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	IMEx	missing_protein_evidence
P62615	1	1	uniprotkb	83333	1	0	0	0	1	0
P62617	1	1	uniprotkb	83333	1	0	0	0	1	0
P62620	1	1	uniprotkb	83333	1	0	0	0	1	0
P62623	1	1	uniprotkb	83333	1	0	0	0	1	0
P62670	1	0	0	0	0	0	0	0	0	1
P62672	1	1	0	0	0	0	0	0	0	1
P62707	1	1	uniprotkb	83333	1	0	0	0	1	0
P62723	1	1	0	0	0	0	0	0	0	0
P62768	1	1	0	0	0	0	0	0	0	1
P63020	1	1	uniprotkb	83333	1	0	0	0	1	0
P63177	1	1	uniprotkb	83333	1	0	0	0	1	0
P63183	1	1	0	0	0	0	0	0	0	1
P63201	1	1	uniprotkb	83333	1	0	0	0	1	0
P63204	1	1	uniprotkb	83333	1	0	0	0	1	1
P63224	1	1	0	0	0	0	0	0	0	0
P63228	1	1	uniprotkb	83333	1	0	0	0	1	0
P63235	1	1	0	0	0	0	0	0	0	0
P63264	1	1	uniprotkb	83333	1	0	0	0	1	0
P63284	1	1	uniprotkb	83333	1	1	0	0	1	0
P63284-2	1	1	0	0	0	0	0	0	0	0
P63340	1	1	0	0	0	0	0	0	0	0
P63386	1	1	uniprotkb	83333	1	0	0	0	1	0
P63389	1	1	uniprotkb	83333	1	0	0	0	1	0
P63417	1	1	uniprotkb	83333	1	0	0	0	1	1
P63746	1	1	uniprotkb	83333	1	0	0	0	1	0
P63883	1	1	uniprotkb	83333	1	0	0	0	1	0
P64423	1	1	uniprotkb	83333	1	0	0	0	1	0
P64426	1	1	uniprotkb	83333	1	0	0	0	1	1
P64429	1	1	0	0	0	0	0	0	0	1
P64432	1	1	0	0	0	0	0	0	0	0
P64435	1	1	uniprotkb	83333	1	0	0	0	1	1
P64439	1	1	uniprotkb	83333	1	0	0	0	1	0
P64442	1	1	0	0	0	0	0	0	0	0
P64445	1	1	0	0	0	0	0	0	0	1
P64448	1	1	0	0	0	0	0	0	0	1
P64451	1	1	0	0	0	0	0	0	0	1
P64453	1	1	0	0	0	0	0	0	0	0
P64455	1	1	uniprotkb	83333	1	0	0	0	1	0
P64459	1	1	0	0	0	0	0	0	0	1
P64461	1	1	uniprotkb	83333	1	0	0	0	1	0
P64463	1	1	uniprotkb	83333	1	0	0	0	1	0
P64467	1	1	uniprotkb	83333	1	1	0	0	1	0
P64471	1	1	0	0	0	0	0	0	0	1
P64474	1	1	0	0	0	0	0	0	0	1
P64476	1	1	uniprotkb	83333	1	0	0	0	1	1
P64479	1	1	uniprotkb	83333	1	0	0	0	1	1
P64481	1	1	0	0	0	0	0	0	0	0
P64483	1	1	uniprotkb	83333	1	0	0	0	1	1
P64485	1	1	0	0	0	0	0	0	0	1
P64488	1	1	uniprotkb	83333	1	0	0	0	1	0
P64490	1	1	0	0	0	0	0	0	0	1
P64493	1	1	0	0	0	0	0	0	0	1
P64496	1	1	0	0	0	0	0	0	0	0
P64499	1	1	0	0	0	0	0	0	0	1
P64503	1	1	uniprotkb	83333	1	0	0	0	1	0
P64506	1	1	0	0	0	0	0	0	0	1
P64508	1	1	0	0	0	0	0	0	0	0
P64512	1	1	0	0	0	0	0	0	0	0
P64515	1	1	0	0	0	0	0	0	0	0
P64517	1	1	uniprotkb	83333	1	0	0	0	1	1
P64519	1	1	uniprotkb	83333	1	0	0	0	1	1
P64521	1	1	uniprotkb	83333	1	0	0	0	1	1
P64524	1	1	uniprotkb	83333	1	0	0	0	1	0
P64526	1	1	uniprotkb	83333	1	0	0	0	1	1
P64530	1	1	uniprotkb	83333	1	0	0	0	1	0
P64534	1	1	uniprotkb	83333	1	0	0	0	1	0
P64536	1	1	0	0	0	0	0	0	0	1
P64540	1	1	uniprotkb	83333	1	0	0	0	1	1
P64542	1	1	uniprotkb	83333	1	0	0	0	1	1
P64545	1	1	0	0	0	0	0	0	0	1
P64548	1	1	uniprotkb	83333	1	0	0	0	1	1
P64550	1	1	0	0	0	0	0	0	0	0
P64554	1	1	uniprotkb	83333	1	0	0	0	1	1
P64557	1	1	0	0	0	0	0	0	0	1
P64559	1	1	uniprotkb	83333	1	0	0	0	1	0
P64562	1	1	uniprotkb	83333	1	0	0	0	1	1
P64564	1	1	uniprotkb	83333	1	0	0	0	1	1
P64567	1	1	0	0	0	0	0	0	0	0
P64570	1	1	uniprotkb	83333	1	0	0	0	1	1
P64572	1	1	uniprotkb	83333	1	0	0	0	1	1
P64574	1	1	uniprotkb	83333	1	0	0	0	1	1
P64578	1	1	uniprotkb	83333	1	0	0	0	1	0
P64581	1	1	uniprotkb	83333	1	0	0	0	1	0
P64585	1	1	uniprotkb	83333	1	0	0	0	1	0
P64588	1	1	uniprotkb	83333	1	0	0	0	1	0
P64590	1	1	0	0	0	0	0	0	0	0
P64592	1	1	0	0	0	0	0	0	0	0
P64594	1	1	0	0	0	0	0	0	0	0
P64596	1	1	uniprotkb	83333	1	0	0	0	1	1
P64599	1	1	uniprotkb	83333	1	0	0	0	1	1
P64602	1	1	uniprotkb	83333	1	0	0	0	1	0
P64604	1	1	uniprotkb	83333	0	1	0	0	1	0
P64606	1	1	0	0	0	0	0	0	0	0
P64610	1	1	uniprotkb	83333	1	0	0	0	1	1
P64612	1	1	uniprotkb	83333	1	0	0	0	1	0
P64614	1	1	0	0	0	0	0	0	0	1
P64616	1	1	uniprotkb	83333	1	0	0	0	1	1
P64619	1	1	0	0	0	0	0	0	0	1
P64622	1	1	0	0	0	0	0	0	0	1
P64624	1	1	0	0	0	0	0	0	0	1
P64627	1	1	0	0	0	0	0	0	0	1
P64631	1	1	uniprotkb	83333	1	0	0	0	1	1
P64634	1	1	0	0	0	0	0	0	0	1
P64636	1	1	0	0	0	0	0	0	0	0
P64638	1	1	uniprotkb	83333	1	0	0	0	1	0
P64646	1	1	0	0	0	0	0	0	0	0
P65290	1	1	0	0	0	0	0	0	0	1
P65292	1	1	uniprotkb	83333	1	0	0	0	1	1
P65294	1	1	uniprotkb	83333	1	0	0	0	1	0
P65298	1	1	uniprotkb	83333	1	0	0	0	1	1
P65367	1	1	uniprotkb	83333	1	0	0	0	1	1
P65556	1	1	uniprotkb	83333	1	0	0	0	1	0
P65643	1	1	uniprotkb	83333	1	0	0	0	1	1
P65807	1	1	uniprotkb	83333	1	0	0	0	1	1
P65870	1	1	uniprotkb	83333	1	0	0	0	1	0
P66817	1	1	uniprotkb	83333	1	0	0	0	1	0
P66899	1	1	uniprotkb	83333	1	0	0	0	1	0
P66948	1	1	uniprotkb	83333	1	0	0	0	1	0
P67080	1	1	uniprotkb	83333	1	0	0	0	1	0
P67087	1	1	uniprotkb	83333	1	0	0	0	1	0
P67095	1	1	0	0	0	0	0	0	0	0
P67127	1	1	0	0	0	0	0	0	0	0
P67143	1	1	0	0	0	0	0	0	0	0
P67153	1	1	0	0	0	0	0	0	0	0
P67244	1	1	0	0	0	0	0	0	0	1
P67338	1	1	uniprotkb	83333	1	0	0	0	1	1
P67430	1	1	uniprotkb	83333	1	0	0	0	1	0
P67444	1	1	0	0	0	0	0	0	0	0
P67553	1	1	uniprotkb	83333	1	0	0	0	1	1
P67601	1	1	uniprotkb	83333	1	0	0	0	1	0
P67603	1	1	uniprotkb	83333	1	0	0	0	1	0
P67624	1	1	uniprotkb	83333	1	0	0	0	1	1
P67660	1	1	uniprotkb	83333	1	0	0	0	1	1
P67662	1	1	uniprotkb	83333	1	0	0	1	1	1
P67697	1	1	uniprotkb	83333	1	0	0	0	1	0
P67699	1	1	0	0	0	0	0	0	0	1
P67701	1	1	uniprotkb	83333	1	0	0	0	1	0
P67729	1	1	0	0	0	0	0	0	0	1
P67762	1	1	uniprotkb	83333	1	0	0	0	1	1
P67826	1	1	uniprotkb	83333	1	0	0	0	1	1
P67910	1	1	uniprotkb	83333	1	0	0	0	1	0
P68066	1	1	uniprotkb	83333	1	0	0	0	1	0
P68183	1	1	uniprotkb	83333	1	0	0	1	1	0
P68187	1	1	uniprotkb	83333	1	0	0	0	1	0
P68191	1	1	uniprotkb	83333	1	0	0	0	1	0
P68206	1	1	uniprotkb	83333	1	0	0	0	1	0
P68398	1	1	uniprotkb	83333	1	0	0	0	1	0
P68567	1	1	uniprotkb	83333	1	0	0	0	1	0
P68644	1	1	uniprotkb	83333	1	0	0	0	1	1
P68646	1	1	uniprotkb	83333	1	0	0	0	1	0
P68661	1	1	uniprotkb	83333	1	0	0	0	1	0
P68679	1	1	uniprotkb	83333	1	0	0	0	1	0
P68688	1	1	uniprotkb	83333	1	0	0	0	1	0
P68699	1	1	uniprotkb	83333	1	1	0	0	1	0
P68739	1	1	uniprotkb	83333	1	0	0	0	1	0
P68767	1	1	uniprotkb	83333	1	0	0	0	1	0
P68919	1	1	uniprotkb	83333	1	0	0	0	1	0
P69054	1	1	uniprotkb	83333	1	0	0	0	1	0
P69210	1	1	uniprotkb	83333	1	0	0	0	1	0
P69212	1	1	0	0	0	0	0	0	0	0
P69222	1	1	uniprotkb	83333	1	0	0	0	1	0
P69228	1	1	uniprotkb	83333	1	0	0	1	1	0
P69330	1	1	uniprotkb	83333	1	0	0	0	1	1
P69346	1	1	uniprotkb	83333	1	1	0	0	1	0
P69348	1	1	uniprotkb	83333	1	1	0	0	1	0
P69367	1	1	uniprotkb	83333	1	0	0	0	1	0
P69380	1	1	0	0	0	0	0	0	0	0
P69411	1	1	uniprotkb	83333	1	0	0	0	1	0
P69423	1	1	uniprotkb	83333	0	1	1	1	1	0
P69425	1	1	uniprotkb	83333	0	1	1	0	1	0
P69428	1	1	uniprotkb	83333	0	1	1	0	1	0
P69432	1	1	uniprotkb	83333	1	1	0	0	1	0
P69434	1	1	uniprotkb	83333	1	0	0	0	1	0
P69441	1	1	uniprotkb	83333	1	0	0	0	1	0
P69451	1	1	uniprotkb	83333	1	0	0	0	1	0
P69488	1	1	uniprotkb	83333	1	0	0	0	1	0
P69490	1	1	uniprotkb	83333	1	1	1	0	1	0
P69503	1	1	uniprotkb	83333	1	0	0	0	1	0
P69506	1	1	uniprotkb	83333	1	0	0	0	1	0
P69681	1	1	uniprotkb	83333	1	0	0	0	1	0
P69739	1	1	uniprotkb	83333	1	0	0	0	1	0
P69741	1	1	uniprotkb	83333	1	1	0	1	1	0
P69776	1	1	uniprotkb	83333	1	0	0	1	1	0
P69783	1	1	uniprotkb	83333	1	0	0	0	1	0
P69786	1	1	uniprotkb	83333	1	0	0	1	1	0
P69789	1	1	uniprotkb	83333	1	0	0	0	1	1
P69791	1	1	uniprotkb	83333	1	0	0	0	1	0
P69795	1	1	uniprotkb	83333	1	0	0	0	1	0
P69797	1	1	uniprotkb	83333	1	1	0	0	1	0
P69801	1	1	uniprotkb	83333	1	0	0	0	1	0
P69805	1	1	uniprotkb	83333	1	0	0	0	1	0
P69808	1	1	0	0	0	0	0	0	0	0
P69811	1	1	uniprotkb	83333	1	0	0	0	1	0
P69816	1	1	uniprotkb	83333	1	0	0	0	1	1
P69820	1	1	uniprotkb	83333	1	0	0	0	1	0
P69822	1	1	uniprotkb	83333	1	0	0	0	1	0
P69824	1	1	uniprotkb	83333	1	0	0	0	1	0
P69826	1	1	uniprotkb	83333	1	0	0	0	1	1
P69828	1	1	uniprotkb	83333	1	0	0	0	1	0
P69829	1	1	uniprotkb	83333	1	0	0	1	1	0
P69831	1	1	0	0	0	0	0	0	0	0
P69853	1	1	uniprotkb	83333	1	1	1	1	1	0
P69856	1	1	0	0	0	0	0	0	0	0
P69874	1	1	uniprotkb	83333	1	0	0	0	1	0
P69902	1	1	uniprotkb	83333	1	0	0	0	1	0
P69908	1	1	uniprotkb	83333	1	1	0	0	1	0
P69910	1	1	uniprotkb	83333	1	1	0	0	1	0
P69913	1	1	uniprotkb	83333	1	0	0	0	1	0
P69922	1	1	uniprotkb	83333	1	0	0	0	1	0
P69924	1	1	uniprotkb	83333	1	0	0	0	1	0
P69931	1	1	uniprotkb	83333	1	0	0	0	1	0
P69937	1	1	0	0	0	0	0	0	0	0
P71229	1	1	uniprotkb	83333	1	0	0	0	1	1
P71237	1	1	uniprotkb	83333	1	0	0	0	1	1
P71238	1	1	uniprotkb	83333	1	0	0	0	1	1
P71239	1	1	uniprotkb	83333	1	0	0	0	1	1
P71241	1	1	uniprotkb	83333	1	0	0	0	1	0
P71242	1	1	uniprotkb	83333	1	0	0	0	1	1
P71243	1	1	uniprotkb	83333	1	0	0	0	1	1
P71244	1	1	uniprotkb	83333	1	0	0	0	1	1
P71296	1	1	uniprotkb	83333	1	0	0	0	1	1
P71297	1	1	uniprotkb	83333	1	0	0	0	1	1
P71298	1	1	uniprotkb	83333	1	0	0	0	1	1
P71301	1	1	uniprotkb	83333	1	0	0	0	1	0
P71311	1	1	0	0	0	0	0	0	0	1
P75616	1	1	uniprotkb	83333	1	0	0	0	1	1
P75617	1	1	uniprotkb	83333	1	0	0	0	1	1
P75620	1	1	0	0	0	0	0	0	0	1
P75672	1	1	uniprotkb	83333	1	0	0	0	1	1
P75675	1	1	uniprotkb	83333	1	0	0	0	1	1
P75676	1	1	0	0	0	0	0	0	0	1
P75677	1	1	0	0	0	0	0	0	0	0
P75678	1	1	uniprotkb	83333	1	0	0	0	1	1
P75679	1	1	uniprotkb	83333	1	0	0	0	1	1
P75680	1	1	uniprotkb	83333	1	0	0	0	1	1
P75681	1	1	0	0	0	0	0	0	0	1
P75682	1	1	uniprotkb	83333	1	0	0	0	1	0
P75683	1	1	uniprotkb	83333	1	0	0	0	1	1
P75684	1	1	uniprotkb	83333	1	0	0	0	1	1
P75685	1	1	0	0	0	0	0	0	0	0
P75687	1	1	0	0	0	0	0	0	0	1
P75688	1	1	0	0	0	0	0	0	0	1
P75691	1	1	uniprotkb	83333	1	0	0	0	1	0
P75692	1	1	0	0	0	0	0	0	0	1
P75693	1	1	uniprotkb	83333	1	0	0	0	1	1
P75694	1	1	uniprotkb	83333	1	0	0	0	1	1
P75697	1	1	uniprotkb	83333	1	0	0	0	1	1
P75704	1	1	0	0	0	0	0	0	0	1
P75711	1	1	uniprotkb	83333	1	0	0	0	1	1
P75712	1	1	0	0	0	0	0	0	0	0
P75713	1	1	uniprotkb	83333	1	0	0	0	1	0
P75715	1	1	0	0	0	0	0	0	0	1
P75717	1	1	0	0	0	0	0	0	0	1
P75718	1	1	0	0	0	0	0	0	0	1
P75719	1	1	0	0	0	0	0	0	0	1
P75726	1	1	0	0	0	0	0	0	0	1
P75728	1	1	uniprotkb	83333	1	0	0	0	1	0
P75733	1	1	0	0	0	0	0	0	0	0
P75734	1	1	0	0	0	0	0	0	0	1
P75736	1	1	uniprotkb	83333	1	0	0	0	1	0
P75737	1	1	0	0	0	0	0	0	0	1
P75741	1	1	uniprotkb	83333	1	0	0	0	1	1
P75742	1	1	uniprotkb	83333	1	0	0	0	1	0
P75745	1	1	uniprotkb	83333	1	0	0	0	1	0
P75746	1	1	uniprotkb	83333	1	0	0	0	1	0
P75747	1	1	0	0	0	0	0	0	0	1
P75748	1	1	0	0	0	0	0	0	0	1
P75749	1	1	uniprotkb	83333	1	0	0	0	1	1
P75750	1	1	uniprotkb	83333	1	0	0	0	1	1
P75757	1	1	0	0	0	0	0	0	0	0
P75763	1	1	0	0	0	0	0	0	0	0
P75764	1	1	0	0	0	0	0	0	0	1
P75767	1	1	uniprotkb	83333	1	0	0	0	1	0
P75769	1	1	0	0	0	0	0	0	0	1
P75770	1	1	0	0	0	0	0	0	0	0
P75777	1	1	uniprotkb	83333	1	0	0	0	1	1
P75779	1	1	0	0	0	0	0	0	0	1
P75780	1	1	uniprotkb	83333	1	0	0	0	1	0
P75782	1	1	uniprotkb	83333	1	0	0	0	1	0
P75783	1	1	0	0	0	0	0	0	0	0
P75785	1	1	uniprotkb	83333	1	0	0	0	1	0
P75788	1	1	0	0	0	0	0	0	0	0
P75791	1	1	uniprotkb	83333	1	0	0	0	1	0
P75792	1	1	uniprotkb	83333	1	0	0	0	1	0
P75793	1	1	uniprotkb	83333	1	0	0	0	1	1
P75794	1	1	uniprotkb	83333	1	0	0	0	1	1
P75796	1	1	0	0	0	0	0	0	0	0
P75797	1	1	0	0	0	0	0	0	0	0
P75798	1	1	uniprotkb	83333	1	0	0	0	1	0
P75799	1	1	0	0	0	0	0	0	0	0
P75800	1	1	0	0	0	0	0	0	0	0
P75801	1	1	0	0	0	0	0	0	0	1
P75804	1	1	uniprotkb	83333	1	0	0	0	1	0
P75806	1	1	0	0	0	0	0	0	0	0
P75809	1	1	0	0	0	0	0	0	0	0
P75810	1	1	0	0	0	0	0	0	0	0
P75811	1	1	0	0	0	0	0	0	0	0
P75817	1	1	uniprotkb	83333	1	0	0	0	1	0
P75818	1	1	uniprotkb	83333	1	0	0	0	1	0
P75820	1	1	0	0	0	0	0	0	0	0
P75821	1	1	0	0	0	0	0	0	0	1
P75822	1	1	0	0	0	0	0	0	0	1
P75823	1	1	uniprotkb	83333	1	1	0	0	1	0
P75824	1	1	uniprotkb	83333	1	0	0	0	1	0
P75825	1	1	uniprotkb	83333	1	0	0	0	1	0
P75826	1	1	uniprotkb	83333	1	0	0	0	1	1
P75828	1	1	uniprotkb	83333	1	0	0	0	1	1
P75829	1	1	uniprotkb	83333	1	0	0	0	1	1
P75830	1	1	uniprotkb	83333	1	0	0	0	1	0
P75831	1	1	uniprotkb	83333	1	0	0	0	1	0
P75835	1	1	0	0	0	0	0	0	0	0
P75836	1	1	0	0	0	0	0	0	0	1
P75838	1	1	uniprotkb	83333	1	0	0	0	1	0
P75839	1	1	0	0	0	0	0	0	0	1
P75843	1	1	uniprotkb	83333	1	0	0	0	1	1
P75849	1	1	uniprotkb	83333	1	0	0	0	1	0
P75851	1	1	0	0	0	0	0	0	0	0
P75853	1	1	0	0	0	0	0	0	0	0
P75855	1	1	uniprotkb	83333	1	0	0	0	1	0
P75856	1	1	uniprotkb	83333	1	0	0	0	1	1
P75857	1	1	0	0	0	0	0	0	0	1
P75858	1	1	0	0	0	0	0	0	0	1
P75859	1	1	0	0	0	0	0	0	0	1
P75860	1	1	0	0	0	0	0	0	0	1
P75862	1	1	uniprotkb	83333	1	1	0	1	1	0
P75863	1	1	uniprotkb	83333	1	0	0	0	1	0
P75864	1	1	uniprotkb	83333	1	0	0	0	1	0
P75867	1	1	0	0	0	0	0	0	0	1
P75869	1	1	uniprotkb	83333	1	0	0	0	1	0
P75870	1	1	uniprotkb	83333	1	0	0	0	1	0
P75874	1	1	uniprotkb	83333	1	0	0	0	1	0
P75876	1	1	0	0	0	0	0	0	0	0
P75882	1	1	uniprotkb	83333	1	0	0	0	1	1
P75883	1	1	uniprotkb	83333	1	0	0	0	1	1
P75884	1	1	uniprotkb	83333	1	0	0	0	1	0
P75885	1	1	uniprotkb	83333	1	0	0	0	1	0
P75892	1	1	0	0	0	0	0	0	0	0
P75893	1	1	0	0	0	0	0	0	0	0
P75894	1	1	0	0	0	0	0	0	0	0
P75895	1	1	0	0	0	0	0	0	0	0
P75897	1	1	0	0	0	0	0	0	0	0
P75898	1	1	uniprotkb	83333	1	0	0	0	1	0
P75901	1	1	0	0	0	0	0	0	0	1
P75905	1	1	uniprotkb	83333	1	1	0	0	1	0
P75906	1	1	0	0	0	0	0	0	0	0
P75908	1	1	0	0	0	0	0	0	0	0
P75910	1	1	0	0	0	0	0	0	0	1
P75913	1	1	uniprotkb	83333	1	0	0	0	1	0
P75914	1	1	uniprotkb	83333	1	0	0	1	1	0
P75915	1	1	uniprotkb	83333	1	0	0	1	1	0
P75916	1	1	0	0	0	0	0	0	0	0
P75917	1	1	0	0	0	0	0	0	0	1
P75919	1	1	uniprotkb	83333	1	0	0	0	1	0
P75920	1	1	0	0	0	0	0	0	0	0
P75925	1	1	0	0	0	0	0	0	0	0
P75931	1	1	uniprotkb	83333	1	0	0	0	1	0
P75933	1	1	uniprotkb	83333	1	0	0	0	1	1
P75936	1	1	uniprotkb	83333	1	0	0	0	1	1
P75937	1	1	uniprotkb	83333	1	0	0	0	1	1
P75938	1	1	uniprotkb	83333	1	0	0	0	1	1
P75942	1	1	uniprotkb	83333	1	0	0	0	1	1
P75946	1	1	uniprotkb	83333	1	0	0	0	1	1
P75948	1	1	uniprotkb	83333	1	0	0	0	1	0
P75949	1	1	uniprotkb	83333	1	0	0	0	1	0
P75952	1	1	0	0	0	0	0	0	0	0
P75954	1	1	uniprotkb	83333	1	0	0	0	1	0
P75955	1	1	0	0	0	0	0	0	0	0
P75957	1	1	uniprotkb	83333	1	0	0	0	1	0
P75958	1	1	uniprotkb	83333	1	1	0	0	1	0
P75959	1	1	uniprotkb	83333	1	0	0	0	1	0
P75960	1	1	uniprotkb	83333	1	0	0	0	1	0
P75960-2	1	1	0	0	0	0	0	0	0	0
P75961	1	1	uniprotkb	83333	1	0	0	0	1	0
P75962	1	1	0	0	0	0	0	0	0	0
P75966	1	1	uniprotkb	83333	1	0	0	0	1	0
P75967	1	1	uniprotkb	83333	1	0	0	0	1	1
P75968	1	1	0	0	0	0	0	0	0	1
P75969	1	1	uniprotkb	83333	1	0	0	0	1	1
P75970	1	1	uniprotkb	83333	1	0	0	0	1	1
P75971	1	1	uniprotkb	83333	1	0	0	0	1	1
P75972	1	1	0	0	0	0	0	0	0	1
P75973	1	1	uniprotkb	83333	1	0	0	0	1	1
P75974	1	1	0	0	0	0	0	0	0	1
P75975	1	1	0	0	0	0	0	0	0	1
P75976	1	1	0	0	0	0	0	0	0	1
P75977	1	1	uniprotkb	83333	1	0	0	0	1	1
P75978	1	1	uniprotkb	83333	1	0	0	0	1	1
P75979	1	1	0	0	0	0	0	0	0	1
P75980	1	1	0	0	0	0	0	0	0	1
P75981	1	1	0	0	0	0	0	0	0	1
P75982	1	1	0	0	0	0	0	0	0	1
P75987	1	1	uniprotkb	83333	0	0	0	1	1	0
P75988	1	1	uniprotkb	83333	1	0	0	0	1	1
P75989	1	1	uniprotkb	83333	1	0	0	0	1	0
P75990	1	1	uniprotkb	83333	1	0	0	0	1	0
P75991	1	1	uniprotkb	83333	1	0	0	0	1	1
P75992	1	1	uniprotkb	83333	1	0	0	0	1	1
P75993	1	1	uniprotkb	83333	1	0	0	0	1	0
P75994	1	1	uniprotkb	83333	1	0	0	0	1	1
P75995	1	1	uniprotkb	83333	1	0	0	0	1	0
P76000	1	1	0	0	0	0	0	0	0	1
P76001	1	1	0	0	0	0	0	0	0	1
P76002	1	1	uniprotkb	83333	1	0	0	0	1	0
P76004	1	1	uniprotkb	83333	1	0	0	0	1	0
P76007	1	1	uniprotkb	83333	1	0	0	0	1	0
P76008	1	1	uniprotkb	83333	1	0	0	0	1	0
P76010	1	1	uniprotkb	83333	1	0	1	0	1	0
P76011	1	1	0	0	0	0	0	0	0	1
P76012	1	1	uniprotkb	83333	1	0	0	0	1	1
P76014	1	1	0	0	0	0	0	0	0	0
P76015	1	1	uniprotkb	83333	1	0	0	0	1	0
P76016	1	1	uniprotkb	83333	1	0	0	0	1	0
P76017	1	1	uniprotkb	83333	1	0	0	0	1	1
P76023	1	1	0	0	0	0	0	0	0	1
P76027	1	1	uniprotkb	83333	1	0	0	0	1	1
P76034	1	1	uniprotkb	83333	1	0	0	0	1	1
P76035	1	1	uniprotkb	83333	1	0	0	0	1	1
P76037	1	1	uniprotkb	83333	1	0	0	0	1	0
P76038	1	1	uniprotkb	83333	1	0	0	0	1	0
P76041	1	1	uniprotkb	83333	1	0	0	0	1	1
P76042	1	1	uniprotkb	83333	1	0	0	0	1	1
P76043	1	1	0	0	0	0	0	0	0	1
P76044	1	1	0	0	0	0	0	0	0	1
P76045	1	1	uniprotkb	83333	1	0	0	0	1	0
P76046	1	1	uniprotkb	83333	1	0	0	0	1	0
P76049	1	1	uniprotkb	83333	1	0	0	0	1	1
P76052	1	1	uniprotkb	83333	1	0	0	0	1	0
P76053	1	1	uniprotkb	83333	1	0	0	0	1	0
P76055	1	1	uniprotkb	83333	1	0	0	0	1	0
P76056	1	1	uniprotkb	83333	1	0	0	0	1	1
P76057	1	1	0	0	0	0	0	0	0	1
P76061	1	1	uniprotkb	83333	1	0	0	0	1	0
P76062	1	1	uniprotkb	83333	1	0	0	0	1	1
P76063	1	1	uniprotkb	83333	1	0	0	0	1	1
P76064	1	1	uniprotkb	83333	1	0	0	0	1	1
P76065	1	1	0	0	0	0	0	0	0	1
P76066	1	1	uniprotkb	83333	1	0	0	0	1	1
P76068	1	1	uniprotkb	83333	1	0	0	0	1	1
P76069	1	1	uniprotkb	83333	1	0	0	0	1	1
P76071	1	1	0	0	0	0	0	0	0	1
P76072	1	1	uniprotkb	83333	1	0	0	0	1	1
P76073	1	1	uniprotkb	83333	1	0	0	0	1	1
P76076	1	1	0	0	0	0	0	0	0	1
P76077	1	1	uniprotkb	83333	1	0	0	0	1	0
P76078	1	1	uniprotkb	83333	1	0	0	0	1	0
P76079	1	1	uniprotkb	83333	1	0	0	0	1	0
P76080	1	1	uniprotkb	83333	1	0	0	0	1	0
P76081	1	1	uniprotkb	83333	1	0	0	0	1	0
P76082	1	1	uniprotkb	83333	1	0	0	0	1	0
P76083	1	1	uniprotkb	83333	1	0	0	0	1	0
P76084	1	1	uniprotkb	83333	1	0	0	0	1	0
P76085	1	1	0	0	0	0	0	0	0	0
P76086	1	1	uniprotkb	83333	1	0	0	0	1	0
P76090	1	1	0	0	0	0	0	0	0	0
P76091	1	1	uniprotkb	83333	1	0	0	0	1	1
P76092	1	1	uniprotkb	83333	1	0	0	0	1	0
P76093	1	1	uniprotkb	83333	1	0	0	0	1	0
P76096	1	1	0	0	0	0	0	0	0	1
P76097	1	1	uniprotkb	83333	1	0	0	0	1	1
P76100	1	1	uniprotkb	83333	1	0	0	0	1	1
P76102	1	1	uniprotkb	83333	1	0	0	0	1	1
P76103	1	1	0	0	0	0	0	0	0	0
P76104	1	1	uniprotkb	83333	1	0	0	0	1	0
P76106	1	1	uniprotkb	83333	1	0	0	0	1	0
P76108	1	1	uniprotkb	83333	1	0	0	0	1	1
P76111	1	1	uniprotkb	83333	1	0	0	0	1	0
P76112	1	1	0	0	0	0	0	0	0	0
P76113	1	1	0	0	0	0	0	0	0	0
P76114	1	1	uniprotkb	83333	1	0	0	0	1	0
P76115	1	1	uniprotkb	83333	1	0	0	0	1	1
P76116	1	1	uniprotkb	83333	1	0	0	0	1	0
P76117	1	1	uniprotkb	83333	1	0	0	0	1	1
P76118	1	1	0	0	0	0	0	0	0	1
P76119	1	1	uniprotkb	83333	1	0	0	0	1	1
P76121	1	1	uniprotkb	83333	1	0	0	0	1	1
P76122	1	1	uniprotkb	83333	1	0	0	0	1	1
P76123	1	1	0	0	0	0	0	0	0	1
P76127	1	1	0	0	0	0	0	0	0	1
P76128	1	1	uniprotkb	83333	1	0	0	0	1	1
P76129	1	1	uniprotkb	83333	1	0	0	0	1	0
P76134	1	1	uniprotkb	83333	1	0	0	0	1	1
P76135	1	1	uniprotkb	83333	1	0	0	0	1	1
P76136	1	1	0	0	0	0	0	0	0	0
P76137	1	1	0	0	0	0	0	0	0	1
P76138	1	1	0	0	0	0	0	0	0	1
P76141	1	1	uniprotkb	83333	1	0	0	0	1	0
P76142	1	1	uniprotkb	83333	1	0	0	0	1	0
P76143	1	1	uniprotkb	83333	1	0	0	0	1	0
P76145	1	1	uniprotkb	83333	1	0	0	0	1	0
P76146	1	1	0	0	0	0	0	0	0	1
P76147	1	1	0	0	0	0	0	0	0	1
P76148	1	1	uniprotkb	83333	1	0	0	0	1	1
P76149	1	1	uniprotkb	83333	1	0	0	0	1	0
P76150	1	1	uniprotkb	83333	1	0	0	0	1	1
P76154	1	1	uniprotkb	83333	1	0	0	0	1	1
