whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	1263(Molecular Connections)	1335(HPIDb)	IMEx	protein_evidence
F4ITW3	1	1	0	0	0	0	0	0	0	0	0	0
F4ITW5	1	1	0	0	0	0	0	0	0	0	0	0
F4ITX5	1	1	0	0	0	0	0	0	0	0	0	0
F4ITY1	1	1	0	0	0	0	0	0	0	0	0	0
F4ITY4	1	1	0	0	0	0	0	0	0	0	0	0
F4ITY5	1	1	0	0	0	0	0	0	0	0	0	0
F4ITZ0	1	1	0	0	0	0	0	0	0	0	0	1
F4ITZ4	1	1	0	0	0	0	0	0	0	0	0	1
F4ITZ8	1	1	0	0	0	0	0	0	0	0	0	0
F4ITZ9	1	1	0	0	0	0	0	0	0	0	0	0
F4IU00	1	1	0	0	0	0	0	0	0	0	0	0
F4IU09	1	1	0	0	0	0	0	0	0	0	0	0
F4IU11	1	1	0	0	0	0	0	0	0	0	0	0
F4IU12	1	1	0	0	0	0	0	0	0	0	0	0
F4IU13	1	1	0	0	0	0	0	0	0	0	0	0
F4IU14	1	1	0	0	0	0	0	0	0	0	0	0
F4IU18	1	1	0	0	0	0	0	0	0	0	0	0
F4IU21	1	1	0	0	0	0	0	0	0	0	0	0
F4IU48	1	1	0	0	0	0	0	0	0	0	0	0
F4IU60	1	1	0	0	0	0	0	0	0	0	0	0
F4IU74	1	1	0	0	0	0	0	0	0	0	0	0
F4IU76	1	1	0	0	0	0	0	0	0	0	0	0
F4IUA0	1	1	0	0	0	0	0	0	0	0	0	0
F4IUA7	1	1	0	0	0	0	0	0	0	0	0	0
F4IUB1	1	1	0	0	0	0	0	0	0	0	0	0
F4IUB3	1	1	0	0	0	0	0	0	0	0	0	0
F4IUB7	1	1	0	0	0	0	0	0	0	0	0	0
F4IUB8	1	1	0	0	0	0	0	0	0	0	0	0
F4IUC5	1	1	0	0	0	0	0	0	0	0	0	0
F4IUD7	1	1	0	0	0	0	0	0	0	0	0	0
F4IUF0	1	1	0	0	0	0	0	0	0	0	0	0
F4IUF5	1	1	0	0	0	0	0	0	0	0	0	0
F4IUG1	1	1	0	0	0	0	0	0	0	0	0	0
F4IUG7	1	1	0	0	0	0	0	0	0	0	0	1
F4IUH2	1	1	0	0	0	0	0	0	0	0	0	0
F4IUI1	1	1	0	0	0	0	0	0	0	0	0	0
F4IUI9	1	1	0	0	0	0	0	0	0	0	0	0
F4IUJ0	1	1	0	0	0	0	0	0	0	0	0	0
F4IUJ2	1	1	0	0	0	0	0	0	0	0	0	0
F4IUJ7	1	1	0	0	0	0	0	0	0	0	0	0
F4IUL2	1	1	0	0	0	0	0	0	0	0	0	0
F4IUL5	1	1	0	0	0	0	0	0	0	0	0	0
F4IUL9	1	1	0	0	0	0	0	0	0	0	0	0
F4IUM0	1	1	0	0	0	0	0	0	0	0	0	0
F4IUM9	1	1	0	0	0	0	0	0	0	0	0	0
F4IUN0	1	1	0	0	0	0	0	0	0	0	0	0
F4IUP6	1	1	0	0	0	0	0	0	0	0	0	0
F4IUQ7	1	1	0	0	0	0	0	0	0	0	0	0
F4IUQ8	1	1	0	0	0	0	0	0	0	0	0	0
F4IUR2	1	1	0	0	0	0	0	0	0	0	0	0
F4IUR7	1	1	0	0	0	0	0	0	0	0	0	0
F4IUR8	1	1	0	0	0	0	0	0	0	0	0	0
F4IUS3	1	1	0	0	0	0	0	0	0	0	0	1
F4IUS5	1	1	0	0	0	0	0	0	0	0	0	1
F4IUT0	1	1	0	0	0	0	0	0	0	0	0	0
F4IUT4	1	1	0	0	0	0	0	0	0	0	0	0
F4IUU1	1	1	0	0	0	0	0	0	0	0	0	0
F4IUU9	1	1	0	0	0	0	0	0	0	0	0	0
F4IUW3	1	1	0	0	0	0	0	0	0	0	0	1
F4IUX8	1	1	0	0	0	0	0	0	0	0	0	0
F4IUX9	1	1	0	0	0	0	0	0	0	0	0	0
F4IUY1	1	1	0	0	0	0	0	0	0	0	0	0
F4IUY8	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
F4IV00	1	1	0	0	0	0	0	0	0	0	0	0
F4IV13	1	1	0	0	0	0	0	0	0	0	0	0
F4IV18	1	1	0	0	0	0	0	0	0	0	0	0
F4IV21	1	1	0	0	0	0	0	0	0	0	0	0
F4IV25	1	1	0	0	0	0	0	0	0	0	0	0
F4IV28	1	1	0	0	0	0	0	0	0	0	0	0
F4IV33	1	1	0	0	0	0	0	0	0	0	0	0
F4IV34	1	1	0	0	0	0	0	0	0	0	0	0
F4IV43	1	1	0	0	0	0	0	0	0	0	0	1
F4IV46	1	1	0	0	0	0	0	0	0	0	0	0
F4IV52	1	1	0	0	0	0	0	0	0	0	0	0
F4IV56	1	1	0	0	0	0	0	0	0	0	0	0
F4IV58	1	1	0	0	0	0	0	0	0	0	0	0
F4IV59	1	1	0	0	0	0	0	0	0	0	0	0
F4IV62	1	1	0	0	0	0	0	0	0	0	0	0
F4IV84	1	1	0	0	0	0	0	0	0	0	0	1
F4IVD6	1	1	0	0	0	0	0	0	0	0	0	0
F4IVE5	1	1	0	0	0	0	0	0	0	0	0	0
F4IVF9	1	1	0	0	0	0	0	0	0	0	0	0
F4IVH3	1	1	0	0	0	0	0	0	0	0	0	0
F4IVJ8	1	1	0	0	0	0	0	0	0	0	0	1
F4IVK2	1	1	0	0	0	0	0	0	0	0	0	0
F4IVK3	1	1	0	0	0	0	0	0	0	0	0	0
F4IVK9	1	1	0	0	0	0	0	0	0	0	0	0
F4IVM7	1	1	0	0	0	0	0	0	0	0	0	0
F4IVM9	1	1	0	0	0	0	0	0	0	0	0	0
F4IVN6	1	1	0	0	0	0	0	0	0	0	0	0
F4IVN8	1	1	0	0	0	0	0	0	0	0	0	0
F4IVN9	1	1	0	0	0	0	0	0	0	0	0	0
F4IVP3	1	1	0	0	0	0	0	0	0	0	0	1
F4IVQ2	1	1	0	0	0	0	0	0	0	0	0	0
F4IVQ7	1	1	0	0	0	0	0	0	0	0	0	0
F4IVR1	1	1	0	0	0	0	0	0	0	0	0	0
F4IVR2	1	1	0	0	0	0	0	0	0	0	0	1
F4IVT2	1	1	0	0	0	0	0	0	0	0	0	0
F4IVT6	1	1	0	0	0	0	0	0	0	0	0	0
F4IVU0	1	1	0	0	0	0	0	0	0	0	0	0
F4IVU7	1	1	0	0	0	0	0	0	0	0	0	0
F4IVU8	1	1	0	0	0	0	0	0	0	0	0	0
F4IVV8	1	1	0	0	0	0	0	0	0	0	0	0
F4IVX7	1	1	0	0	0	0	0	0	0	0	0	0
F4IVY1	1	1	0	0	0	0	0	0	0	0	0	0
F4IVY6	1	1	0	0	0	0	0	0	0	0	0	0
F4IVY7	1	1	0	0	0	0	0	0	0	0	0	0
F4IVZ7	1	1	uniprotkb	3702	0	1	0	0	0	0	1	1
F4IW05	1	1	0	0	0	0	0	0	0	0	0	0
F4IW09	1	1	0	0	0	0	0	0	0	0	0	0
F4IW19	1	1	0	0	0	0	0	0	0	0	0	0
F4IW24	1	1	0	0	0	0	0	0	0	0	0	0
F4IW42	1	1	0	0	0	0	0	0	0	0	0	0
F4IW45	1	1	0	0	0	0	0	0	0	0	0	0
F4IW50	1	1	0	0	0	0	0	0	0	0	0	0
F4IW51	1	1	0	0	0	0	0	0	0	0	0	0
F4IW52	1	1	0	0	0	0	0	0	0	0	0	0
F4IW73	1	1	0	0	0	0	0	0	0	0	0	0
F4IW75	1	1	0	0	0	0	0	0	0	0	0	0
F4IW82	1	1	0	0	0	0	0	0	0	0	0	0
F4IW83	1	1	0	0	0	0	0	0	0	0	0	0
F4IWA1	1	1	0	0	0	0	0	0	0	0	0	0
F4IWB2	1	1	0	0	0	0	0	0	0	0	0	0
F4IWB3	1	1	0	0	0	0	0	0	0	0	0	0
F4IWB6	1	1	0	0	0	0	0	0	0	0	0	0
F4IWB9	1	1	0	0	0	0	0	0	0	0	0	0
F4IWC5	1	1	0	0	0	0	0	0	0	0	0	0
F4IWC6	1	1	0	0	0	0	0	0	0	0	0	0
F4IWD3	1	1	0	0	0	0	0	0	0	0	0	0
F4IWD6	1	1	0	0	0	0	0	0	0	0	0	0
F4IWD7	1	1	0	0	0	0	0	0	0	0	0	0
F4IWG2	1	1	0	0	0	0	0	0	0	0	0	0
F4IWG3	1	1	0	0	0	0	0	0	0	0	0	0
F4IWG7	1	1	0	0	0	0	0	0	0	0	0	0
F4IWH1	1	1	0	0	0	0	0	0	0	0	0	0
F4IWH3	1	1	0	0	0	0	0	0	0	0	0	0
F4IWI5	1	1	0	0	0	0	0	0	0	0	0	0
F4IWI8	1	1	0	0	0	0	0	0	0	0	0	1
F4IWJ3	1	1	0	0	0	0	0	0	0	0	0	0
F4IWJ4	1	1	0	0	0	0	0	0	0	0	0	0
F4IWJ8	1	1	0	0	0	0	0	0	0	0	0	0
F4IWK4	1	1	0	0	0	0	0	0	0	0	0	1
F4IWK7	1	1	0	0	0	0	0	0	0	0	0	0
F4IWK8	1	1	0	0	0	0	0	0	0	0	0	0
F4IWM0	1	1	0	0	0	0	0	0	0	0	0	0
F4IWP7	1	1	0	0	0	0	0	0	0	0	0	1
F4IWQ4	1	1	0	0	0	0	0	0	0	0	0	0
F4IWQ9	1	1	0	0	0	0	0	0	0	0	0	0
F4IWT1	1	1	0	0	0	0	0	0	0	0	0	0
F4IWT5	1	1	0	0	0	0	0	0	0	0	0	0
F4IWT9	1	1	0	0	0	0	0	0	0	0	0	0
F4IWU4	1	1	0	0	0	0	0	0	0	0	0	0
F4IWU7	1	1	0	0	0	0	0	0	0	0	0	1
F4IWV2	1	1	0	0	0	0	0	0	0	0	0	1
F4IWV6	1	1	0	0	0	0	0	0	0	0	0	0
F4IWW1	1	1	0	0	0	0	0	0	0	0	0	0
F4IX01	1	1	0	0	0	0	0	0	0	0	0	0
F4IX02	1	1	0	0	0	0	0	0	0	0	0	0
F4IX05	1	1	0	0	0	0	0	0	0	0	0	0
F4IX14	1	1	0	0	0	0	0	0	0	0	0	0
F4IX20	1	1	0	0	0	0	0	0	0	0	0	0
F4IX22	1	1	0	0	0	0	0	0	0	0	0	0
F4IX23	1	1	0	0	0	0	0	0	0	0	0	0
F4IX26	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
F4IX28	1	1	0	0	0	0	0	0	0	0	0	0
F4IX33	1	1	0	0	0	0	0	0	0	0	0	0
F4IX36	1	1	0	0	0	0	0	0	0	0	0	0
F4IX65	1	1	0	0	0	0	0	0	0	0	0	0
F4IX90	1	1	0	0	0	0	0	0	0	0	0	1
F4IXC6	1	1	0	0	0	0	0	0	0	0	0	0
F4IXC9	1	1	0	0	0	0	0	0	0	0	0	0
F4IXG8	1	1	0	0	0	0	0	0	0	0	0	0
F4IXH3	1	1	0	0	0	0	0	0	0	0	0	0
F4IXH9	1	1	0	0	0	0	0	0	0	0	0	0
F4IXI5	1	1	0	0	0	0	0	0	0	0	0	0
F4IXI9	1	1	0	0	0	0	0	0	0	0	0	1
F4IXJ0	1	1	0	0	0	0	0	0	0	0	0	0
F4IXJ7	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
F4IXJ9	1	1	0	0	0	0	0	0	0	0	0	0
F4IXL0	1	1	0	0	0	0	0	0	0	0	0	0
F4IXL3	1	1	0	0	0	0	0	0	0	0	0	0
F4IXL7	1	1	0	0	0	0	0	0	0	0	0	0
F4IXL8	1	1	0	0	0	0	0	0	0	0	0	0
F4IXM9	1	1	0	0	0	0	0	0	0	0	0	0
F4IXN1	1	1	0	0	0	0	0	0	0	0	0	0
F4IXP2	1	1	0	0	0	0	0	0	0	0	0	0
F4IXQ4	1	1	0	0	0	0	0	0	0	0	0	0
F4IXR7	1	1	0	0	0	0	0	0	0	0	0	0
F4IXS2	1	1	0	0	0	0	0	0	0	0	0	0
F4IXT2	1	1	0	0	0	0	0	0	0	0	0	0
F4IXU3	1	1	0	0	0	0	0	0	0	0	0	0
F4IXU5	1	1	0	0	0	0	0	0	0	0	0	0
F4IXV2	1	1	0	0	0	0	0	0	0	0	0	0
F4IXW2	0	0	uniprotkb	3702	0	0	1	0	0	0	1	0
F4IXX2	1	1	0	0	0	0	0	0	0	0	0	0
F4IXX3	1	1	0	0	0	0	0	0	0	0	0	0
F4IXX4	1	1	0	0	0	0	0	0	0	0	0	0
F4IXZ6	1	1	0	0	0	0	0	0	0	0	0	1
F4IY04	1	1	0	0	0	0	0	0	0	0	0	0
F4IY33	1	1	0	0	0	0	0	0	0	0	0	0
F4IY41	1	1	0	0	0	0	0	0	0	0	0	0
F4IY42	1	1	0	0	0	0	0	0	0	0	0	0
F4IY44	1	1	0	0	0	0	0	0	0	0	0	0
F4IY46	1	1	0	0	0	0	0	0	0	0	0	0
F4IY77	1	1	0	0	0	0	0	0	0	0	0	0
F4IY86	1	1	0	0	0	0	0	0	0	0	0	0
F4IYB7	1	1	0	0	0	0	0	0	0	0	0	0
F4IYC2	1	1	0	0	0	0	0	0	0	0	0	0
F4IYD1	1	1	0	0	0	0	0	0	0	0	0	0
F4IYD5	1	1	0	0	0	0	0	0	0	0	0	1
F4IYD7	1	1	0	0	0	0	0	0	0	0	0	0
F4IYH1	1	1	0	0	0	0	0	0	0	0	0	1
F4IYH6	1	1	0	0	0	0	0	0	0	0	0	0
F4IYH7	1	1	0	0	0	0	0	0	0	0	0	0
F4IYI1	1	1	0	0	0	0	0	0	0	0	0	0
F4IYI8	1	1	0	0	0	0	0	0	0	0	0	0
F4IYI9	1	1	0	0	0	0	0	0	0	0	0	0
F4IYK3	1	1	0	0	0	0	0	0	0	0	0	0
F4IYK4	1	1	0	0	0	0	0	0	0	0	0	0
F4IYK6	1	1	0	0	0	0	0	0	0	0	0	0
F4IYM6	1	1	0	0	0	0	0	0	0	0	0	1
F4IYN1	1	1	0	0	0	0	0	0	0	0	0	0
F4IYP9	1	1	0	0	0	0	0	0	0	0	0	0
F4IYQ2	1	1	0	0	0	0	0	0	0	0	0	0
F4IYR0	1	1	0	0	0	0	0	0	0	0	0	0
F4IYR6	1	1	0	0	0	0	0	0	0	0	0	0
F4IYR7	1	1	0	0	0	0	0	0	0	0	0	0
F4IYS4	1	1	0	0	0	0	0	0	0	0	0	1
F4IYU3	1	1	0	0	0	0	0	0	0	0	0	0
F4IYW9	1	1	0	0	0	0	0	0	0	0	0	0
F4IYY5	1	1	0	0	0	0	0	0	0	0	0	0
F4IYZ0	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
F4IYZ1	1	1	0	0	0	0	0	0	0	0	0	0
F4IYZ7	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ00	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ01	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ03	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ09	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ10	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ13	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ14	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ28	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ43	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ48	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ56	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ60	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ65	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ80	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ87	1	1	0	0	0	0	0	0	0	0	0	0
F4IZ90	1	1	0	0	0	0	0	0	0	0	0	0
F4IZB4	1	1	0	0	0	0	0	0	0	0	0	0
F4IZC0	1	1	0	0	0	0	0	0	0	0	0	0
F4IZC5	0	0	uniprotkb	3702	0	1	0	0	0	0	1	0
F4IZC8	1	1	0	0	0	0	0	0	0	0	0	0
F4IZD3	1	1	0	0	0	0	0	0	0	0	0	0
F4IZF5	1	1	0	0	0	0	0	0	0	0	0	1
F4IZI7	1	1	0	0	0	0	0	0	0	0	0	0
F4IZK0	1	1	0	0	0	0	0	0	0	0	0	0
F4IZK5	1	1	0	0	0	0	0	0	0	0	0	0
F4IZL5	1	1	0	0	0	0	0	0	0	0	0	1
F4IZM5	1	1	0	0	0	0	0	0	0	0	0	0
F4IZP3	1	1	0	0	0	0	0	0	0	0	0	0
F4IZR4	1	1	0	0	0	0	0	0	0	0	0	0
F4IZU3	1	1	0	0	0	0	0	0	0	0	0	0
F4IZU7	1	1	0	0	0	0	0	0	0	0	0	0
F4IZU8	1	1	0	0	0	0	0	0	0	0	0	0
F4IZV1	1	1	0	0	0	0	0	0	0	0	0	0
F4IZV9	1	1	0	0	0	0	0	0	0	0	0	0
F4IZW8	1	1	0	0	0	0	0	0	0	0	0	0
F4IZX3	1	1	0	0	0	0	0	0	0	0	0	0
F4IZX8	1	1	0	0	0	0	0	0	0	0	0	0
F4J000	1	1	0	0	0	0	0	0	0	0	0	0
F4J010	1	1	0	0	0	0	0	0	0	0	0	0
F4J017	1	1	0	0	0	0	0	0	0	0	0	0
F4J027	1	1	0	0	0	0	0	0	0	0	0	0
F4J030	1	1	0	0	0	0	0	0	0	0	0	0
F4J034	1	1	0	0	0	0	0	0	0	0	0	0
F4J036	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
F4J037	1	1	0	0	0	0	0	0	0	0	0	0
F4J043	1	1	0	0	0	0	0	0	0	0	0	0
F4J048	1	1	0	0	0	0	0	0	0	0	0	0
F4J061	1	1	0	0	0	0	0	0	0	0	0	1
F4J076	1	1	0	0	0	0	0	0	0	0	0	0
F4J077	1	1	0	0	0	0	0	0	0	0	0	0
F4J085	1	1	0	0	0	0	0	0	0	0	0	0
F4J099	1	1	0	0	0	0	0	0	0	0	0	0
F4J0A6	1	1	0	0	0	0	0	0	0	0	0	0
F4J0C4	1	1	0	0	0	0	0	0	0	0	0	0
F4J0D0	1	1	0	0	0	0	0	0	0	0	0	0
F4J0D1	1	1	0	0	0	0	0	0	0	0	0	1
F4J0D2	1	1	0	0	0	0	0	0	0	0	0	1
F4J0D4	1	1	0	0	0	0	0	0	0	0	0	0
F4J0D8	1	1	0	0	0	0	0	0	0	0	0	0
F4J0E6	1	1	0	0	0	0	0	0	0	0	0	0
F4J0F0	1	1	0	0	0	0	0	0	0	0	0	0
F4J0F5	1	1	0	0	0	0	0	0	0	0	0	0
F4J0F6	1	1	0	0	0	0	0	0	0	0	0	0
F4J0G0	1	1	0	0	0	0	0	0	0	0	0	0
F4J0G6	1	1	0	0	0	0	0	0	0	0	0	0
F4J0H5	1	1	0	0	0	0	0	0	0	0	0	0
F4J0I5	1	1	0	0	0	0	0	0	0	0	0	0
F4J0J9	1	1	0	0	0	0	0	0	0	0	0	0
F4J0K7	1	1	0	0	0	0	0	0	0	0	0	0
F4J0K8	1	1	0	0	0	0	0	0	0	0	0	0
F4J0L0	1	1	0	0	0	0	0	0	0	0	0	0
F4J0L4	1	1	0	0	0	0	0	0	0	0	0	0
F4J0L7	1	1	0	0	0	0	0	0	0	0	0	1
F4J0L8	1	1	0	0	0	0	0	0	0	0	0	0
F4J0L9	1	1	0	0	0	0	0	0	0	0	0	0
F4J0N1	1	1	0	0	0	0	0	0	0	0	0	0
F4J0N6	1	1	0	0	0	0	0	0	0	0	0	0
F4J0P2	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
F4J0R5	1	1	0	0	0	0	0	0	0	0	0	0
F4J0R7	1	1	0	0	0	0	0	0	0	0	0	0
F4J0R8	1	1	0	0	0	0	0	0	0	0	0	0
F4J0S3	1	1	0	0	0	0	0	0	0	0	0	0
F4J0S9	1	1	0	0	0	0	0	0	0	0	0	0
F4J0U7	1	1	0	0	0	0	0	0	0	0	0	0
F4J0U9	1	1	0	0	0	0	0	0	0	0	0	0
F4J0V0	1	1	0	0	0	0	0	0	0	0	0	0
F4J0W8	1	1	0	0	0	0	0	0	0	0	0	0
F4J0X4	1	1	0	0	0	0	0	0	0	0	0	0
F4J0X9	1	1	0	0	0	0	0	0	0	0	0	0
F4J0Y1	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0
F4J0Y8	1	1	0	0	0	0	0	0	0	0	0	0
F4J108	1	1	0	0	0	0	0	0	0	0	0	0
F4J109	1	1	0	0	0	0	0	0	0	0	0	1
F4J110	1	1	0	0	0	0	0	0	0	0	0	1
F4J116	1	1	0	0	0	0	0	0	0	0	0	0
F4J128	1	1	0	0	0	0	0	0	0	0	0	0
F4J129	1	1	0	0	0	0	0	0	0	0	0	0
F4J131	1	1	0	0	0	0	0	0	0	0	0	0
F4J132	1	1	0	0	0	0	0	0	0	0	0	0
F4J135	1	1	0	0	0	0	0	0	0	0	0	0
F4J139	1	1	0	0	0	0	0	0	0	0	0	0
F4J152	1	1	0	0	0	0	0	0	0	0	0	0
F4J153	1	1	0	0	0	0	0	0	0	0	0	1
F4J172	1	1	0	0	0	0	0	0	0	0	0	0
F4J173	1	1	0	0	0	0	0	0	0	0	0	0
F4J181	1	1	0	0	0	0	0	0	0	0	0	0
F4J1A4	1	1	0	0	0	0	0	0	0	0	0	0
F4J1A6	1	1	0	0	0	0	0	0	0	0	0	0
F4J1A7	1	1	0	0	0	0	0	0	0	0	0	0
F4J1B0	1	1	0	0	0	0	0	0	0	0	0	0
F4J1B3	1	1	0	0	0	0	0	0	0	0	0	0
F4J1E2	1	1	0	0	0	0	0	0	0	0	0	0
F4J1E5	1	1	0	0	0	0	0	0	0	0	0	0
F4J1E9	1	1	0	0	0	0	0	0	0	0	0	0
F4J1G1	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
F4J1H2	1	1	0	0	0	0	0	0	0	0	0	0
F4J1H3	1	1	0	0	0	0	0	0	0	0	0	0
F4J1H7	1	1	0	0	0	0	0	0	0	0	0	0
F4J1I6	1	1	0	0	0	0	0	0	0	0	0	0
F4J1I8	1	1	0	0	0	0	0	0	0	0	0	0
F4J1L5	1	1	0	0	0	0	0	0	0	0	0	0
F4J1N5	1	1	0	0	0	0	0	0	0	0	0	0
F4J1Q3	1	1	0	0	0	0	0	0	0	0	0	0
F4J1Q7	1	1	0	0	0	0	0	0	0	0	0	0
F4J1Q8	1	1	0	0	0	0	0	0	0	0	0	0
F4J1Q9	1	1	0	0	0	0	0	0	0	0	0	0
F4J1R5	1	1	0	0	0	0	0	0	0	0	0	0
F4J1R8	1	1	0	0	0	0	0	0	0	0	0	0
F4J1S7	1	1	0	0	0	0	0	0	0	0	0	0
F4J1T2	1	1	0	0	0	0	0	0	0	0	0	0
F4J1T4	1	1	0	0	0	0	0	0	0	0	0	0
F4J1T5	1	1	0	0	0	0	0	0	0	0	0	0
F4J1U2	1	1	0	0	0	0	0	0	0	0	0	0
F4J1V2	1	1	0	0	0	0	0	0	0	0	0	0
F4J1W7	1	1	0	0	0	0	0	0	0	0	0	0
F4J1Y2	1	1	0	0	0	0	0	0	0	0	0	0
F4J1Z7	1	1	0	0	0	0	0	0	0	0	0	0
F4J220	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
F4J244	1	1	0	0	0	0	0	0	0	0	0	0
F4J245	1	1	0	0	0	0	0	0	0	0	0	0
F4J246	1	1	0	0	0	0	0	0	0	0	0	0
F4J257	1	1	0	0	0	0	0	0	0	0	0	0
F4J262	1	1	0	0	0	0	0	0	0	0	0	0
F4J277	1	1	0	0	0	0	0	0	0	0	0	0
F4J287	1	1	0	0	0	0	0	0	0	0	0	0
F4J296	1	1	0	0	0	0	0	0	0	0	0	1
F4J298	1	1	0	0	0	0	0	0	0	0	0	0
F4J2A7	1	1	0	0	0	0	0	0	0	0	0	1
F4J2A8	1	1	0	0	0	0	0	0	0	0	0	0
F4J2B4	1	1	0	0	0	0	0	0	0	0	0	1
F4J2B8	1	1	0	0	0	0	0	0	0	0	0	0
F4J2C0	1	1	0	0	0	0	0	0	0	0	0	0
F4J2C4	1	1	0	0	0	0	0	0	0	0	0	0
F4J2C5	1	1	0	0	0	0	0	0	0	0	0	0
F4J2C6	1	1	0	0	0	0	0	0	0	0	0	0
F4J2C8	1	1	0	0	0	0	0	0	0	0	0	0
F4J2E9	1	1	0	0	0	0	0	0	0	0	0	0
F4J2F8	1	1	0	0	0	0	0	0	0	0	0	0
F4J2H2	1	1	0	0	0	0	0	0	0	0	0	0
F4J2I3	1	1	0	0	0	0	0	0	0	0	0	0
F4J2J7	1	1	0	0	0	0	0	0	0	0	0	0
F4J2K4	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0
F4J2M3	1	1	0	0	0	0	0	0	0	0	0	0
F4J2Q5	1	1	0	0	0	0	0	0	0	0	0	0
F4J2R0	1	1	0	0	0	0	0	0	0	0	0	0
F4J2R9	1	1	0	0	0	0	0	0	0	0	0	0
F4J2T0	1	1	0	0	0	0	0	0	0	0	0	0
F4J2T8	1	1	0	0	0	0	0	0	0	0	0	0
F4J2T9	1	1	0	0	0	0	0	0	0	0	0	0
F4J2U5	1	1	0	0	0	0	0	0	0	0	0	0
F4J2U7	1	1	0	0	0	0	0	0	0	0	0	0
F4J2V1	1	1	0	0	0	0	0	0	0	0	0	0
F4J2V3	1	1	0	0	0	0	0	0	0	0	0	0
F4J2W0	1	1	0	0	0	0	0	0	0	0	0	0
F4J2W7	1	1	0	0	0	0	0	0	0	0	0	0
F4J2X6	1	1	0	0	0	0	0	0	0	0	0	0
F4J2X8	1	1	0	0	0	0	0	0	0	0	0	0
F4J2X9	1	1	0	0	0	0	0	0	0	0	0	0
F4J2Y2	1	1	0	0	0	0	0	0	0	0	0	0
F4J2Z0	1	1	0	0	0	0	0	0	0	0	0	0
F4J303	1	1	0	0	0	0	0	0	0	0	0	0
F4J306	1	1	0	0	0	0	0	0	0	0	0	0
F4J311	1	1	0	0	0	0	0	0	0	0	0	0
F4J318	1	1	0	0	0	0	0	0	0	0	0	0
F4J320	1	1	0	0	0	0	0	0	0	0	0	0
F4J326	1	1	0	0	0	0	0	0	0	0	0	0
F4J327	1	1	0	0	0	0	0	0	0	0	0	0
F4J328	1	1	0	0	0	0	0	0	0	0	0	0
F4J341	1	1	0	0	0	0	0	0	0	0	0	0
F4J344	1	1	0	0	0	0	0	0	0	0	0	0
F4J349	1	1	0	0	0	0	0	0	0	0	0	0
F4J355	1	1	0	0	0	0	0	0	0	0	0	0
F4J359	1	1	0	0	0	0	0	0	0	0	0	0
F4J361	1	1	0	0	0	0	0	0	0	0	0	0
F4J364	1	1	0	0	0	0	0	0	0	0	0	0
F4J368	1	1	0	0	0	0	0	0	0	0	0	0
F4J369	1	1	0	0	0	0	0	0	0	0	0	0
F4J376	1	1	0	0	0	0	0	0	0	0	0	0
F4J378	1	1	0	0	0	0	0	0	0	0	0	1
F4J379	1	1	0	0	0	0	0	0	0	0	0	0
F4J381	1	1	0	0	0	0	0	0	0	0	0	0
F4J389	1	1	0	0	0	0	0	0	0	0	0	1
F4J390	1	1	0	0	0	0	0	0	0	0	0	0
F4J395	1	1	0	0	0	0	0	0	0	0	0	0
F4J3A5	1	1	0	0	0	0	0	0	0	0	0	0
F4J3A9	1	1	0	0	0	0	0	0	0	0	0	0
F4J3B0	1	1	0	0	0	0	0	0	0	0	0	0
F4J3B2	1	1	0	0	0	0	0	0	0	0	0	0
F4J3B3	1	1	0	0	0	0	0	0	0	0	0	0
F4J3B9	1	1	0	0	0	0	0	0	0	0	0	0
F4J3C0	1	1	0	0	0	0	0	0	0	0	0	0
F4J3C1	1	1	0	0	0	0	0	0	0	0	0	0
F4J3D0	1	1	0	0	0	0	0	0	0	0	0	0
F4J3D7	1	1	0	0	0	0	0	0	0	0	0	0
F4J3E6	1	1	0	0	0	0	0	0	0	0	0	0
