whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	X1263.Molecular.Connections.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha
P42738	1	1	0	0	0	0	0	0	0	0	0	0	0
P42742	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42743	1	1	0	0	0	0	0	0	0	0	0	1	1
P42744	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42745	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P42746	1	1	0	0	0	0	0	0	0	0	0	1	0
P42747	1	1	0	0	0	0	0	0	0	0	0	0	0
P42748	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P42749	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P42750	1	1	0	0	0	0	0	0	0	0	0	1	1
P42751	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42752	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42753	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42758	1	1	0	0	0	0	0	0	0	0	0	1	1
P42759	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42760	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P42761	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42762	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42763	1	1	0	0	0	0	0	0	0	0	0	0	1
P42769	1	0	0	0	0	0	0	0	0	0	0	1	0
P42770	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P42774	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42775	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42776	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42777	1	1	0	0	0	0	0	0	0	0	0	0	1
P42791	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42792	1	1	uniprotkb	3702	1	1	0	0	0	0	1	1	1
P42793	1	1	0	0	0	0	0	0	0	0	0	1	0
P42794	1	1	0	0	0	0	0	0	0	0	0	1	1
P42795	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P42797	1	1	0	0	0	0	0	0	0	0	0	1	0
P42798	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P42799	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42801	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42804	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P42813	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P42814	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
P42815	1	1	0	0	0	0	0	0	0	0	0	1	0
P42818	1	1	uniprotkb	3702	0	1	0	0	0	0	1	0	1
P42825	1	1	0	0	0	0	0	0	0	0	0	0	1
P43082	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P43254	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P43255	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P43256	1	1	0	0	0	0	0	0	0	0	0	1	1
P43273	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P43286	1	1	uniprotkb	3702	0	1	0	0	0	0	1	0	1
P43287	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P43288	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	0
P43289	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P43291	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P43292	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	0
P43293	1	1	0	0	0	0	0	0	0	0	0	0	0
P43294	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
P43295	1	1	0	0	0	0	0	0	0	0	0	1	0
P43296	1	1	0	0	0	0	0	0	0	0	0	0	0
P43297	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P43298	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P43299	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P43333	1	1	uniprotkb	3702	1	1	0	0	0	0	1	1	1
P43392	1	1	0	0	0	0	0	0	0	0	0	1	0
P45432	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P45434	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P45724	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P45725	1	1	0	0	0	0	0	0	0	0	0	0	1
P45951	1	1	0	0	0	0	0	0	0	0	0	0	0
P46010	1	1	0	0	0	0	0	0	0	0	0	0	1
P46011	1	1	0	0	0	0	0	0	0	0	0	0	0
P46014	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P46032	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P46077	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P46086	1	1	0	0	0	0	0	0	0	0	0	1	0
P46248	1	1	0	0	0	0	0	0	0	0	0	0	1
P46283	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P46286	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P46309	1	1	0	0	0	0	0	0	0	0	0	0	1
P46310	1	1	0	0	0	0	0	0	0	0	0	0	1
P46312	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P46313	1	1	0	0	0	0	0	0	0	0	0	0	1
P46416	1	1	0	0	0	0	0	0	0	0	0	1	1
P46421	1	1	0	0	0	0	0	0	0	0	0	1	0
P46422	1	1	0	0	0	0	0	0	0	0	0	0	1
P46573	1	1	0	0	0	0	0	0	0	0	0	0	1
P46600	1	1	0	0	0	0	0	0	0	0	0	1	1
P46601	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P46602	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P46603	1	1	0	0	0	0	0	0	0	0	0	1	1
P46604	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P46607	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
P46637	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P46639	1	1	uniprotkb	3702	1	0	1	0	0	0	1	0	1
P46640	1	1	uniprotkb	3702	1	0	1	0	0	0	1	0	1
P46643	1	1	0	0	0	0	0	0	0	0	0	0	1
P46644	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P46645	1	1	0	0	0	0	0	0	0	0	0	0	1
P46646	1	1	0	0	0	0	0	0	0	0	0	1	0
P46665	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P46667	1	1	0	0	0	0	0	0	0	0	0	0	1
P46668	1	1	0	0	0	0	0	0	0	0	0	0	1
P46687	1	1	0	0	0	0	0	0	0	0	0	1	0
P46688	1	1	0	0	0	0	0	0	0	0	0	1	0
P46689	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P46690	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P46864	1	1	0	0	0	0	0	0	0	0	0	0	1
P46875	1	1	0	0	0	0	0	0	0	0	0	0	1
P46897	1	1	0	0	0	0	0	0	0	0	0	0	1
P47192	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P47735	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P47924	1	1	0	0	0	0	0	0	0	0	0	0	1
P47925	1	1	0	0	0	0	0	0	0	0	0	1	0
P47927	1	1	0	0	0	0	0	0	0	0	0	0	1
P47996	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P47998	1	1	uniprotkb	3702	1	0	1	0	0	0	1	0	1
P47999	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P48000	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P48001	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P48002	1	1	uniprotkb	3702	1	0	1	0	0	0	1	0	1
P48006	1	1	0	0	0	0	0	0	0	0	0	0	1
P48007	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P48347	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P48348	1	1	uniprotkb	3702	1	1	1	0	0	0	1	0	1
P48349	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P48421	1	1	0	0	0	0	0	0	0	0	0	0	1
P48422	1	1	0	0	0	0	0	0	0	0	0	0	0
P48482	1	1	0	0	0	0	0	0	0	0	0	0	0
P48483	1	1	0	0	0	0	0	0	0	0	0	1	0
P48484	1	1	0	0	0	0	0	0	0	0	0	0	1
P48485	1	1	0	0	0	0	0	0	0	0	0	0	1
P48486	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	0
P48491	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P48512	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P48523	1	1	0	0	0	0	0	0	0	0	0	0	1
P48528	1	1	0	0	0	0	0	0	0	0	0	1	0
P48529	1	1	0	0	0	0	0	0	0	0	0	1	1
P48578	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P48622	1	1	0	0	0	0	0	0	0	0	0	0	1
P48623	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P48641	1	1	0	0	0	0	0	0	0	0	0	1	0
P48731	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P48732	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P48785	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
P49040	1	1	0	0	0	0	0	0	0	0	0	0	1
P49047	1	1	0	0	0	0	0	0	0	0	0	1	0
P49062	1	1	0	0	0	0	0	0	0	0	0	1	0
P49063	1	1	0	0	0	0	0	0	0	0	0	1	0
P49077	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P49078	1	1	0	0	0	0	0	0	0	0	0	1	0
P49107	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P49177	1	1	uniprotkb	3702	1	0	1	0	0	0	1	0	1
P49200	1	1	0	0	0	0	0	0	0	0	0	1	1
P49201	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P49204	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P49205	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P49206	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P49209	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P49211	1	1	0	0	0	0	0	0	0	0	0	1	1
P49227	1	1	0	0	0	0	0	0	0	0	0	1	1
P49243	1	1	0	0	0	0	0	0	0	0	0	1	0
P49294	1	1	0	0	0	0	0	0	0	0	0	1	0
P49333	1	1	uniprotkb	3702	1	0	1	0	0	0	1	0	1
P49572	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	0
P49592	1	1	0	0	0	0	0	0	0	0	0	1	0
P49597	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P49598	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P49599	1	1	0	0	0	0	0	0	0	0	0	0	0
P49637	1	1	0	0	0	0	0	0	0	0	0	1	0
P49677	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P49678	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P49688	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P49689	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P49690	1	1	0	0	0	0	0	0	0	0	0	1	1
P49691	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P49692	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P49693	1	1	0	0	0	0	0	0	0	0	0	1	1
P49966	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P49967	1	1	0	0	0	0	0	0	0	0	0	1	1
P50287	1	1	0	0	0	0	0	0	0	0	0	0	0
P50318	1	1	0	0	0	0	0	0	0	0	0	0	1
P50546	1	1	uniprotkb	3702	1	1	0	0	0	0	1	1	1
P50651	1	1	0	0	0	0	0	0	0	0	0	0	1
P50699	1	1	0	0	0	0	0	0	0	0	0	1	0
P50700	1	1	0	0	0	0	0	0	0	0	0	1	0
P50883	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P51102	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P51407	1	1	0	0	0	0	0	0	0	0	0	1	0
P51412	1	1	0	0	0	0	0	0	0	0	0	1	1
P51413	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P51414	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P51418	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P51419	1	1	0	0	0	0	0	0	0	0	0	1	1
P51420	1	1	0	0	0	0	0	0	0	0	0	1	0
P51422	1	1	0	0	0	0	0	0	0	0	0	1	0
P51424	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P51427	1	1	0	0	0	0	0	0	0	0	0	0	1
P51430	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P51566	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P51567	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P51568	1	1	0	0	0	0	0	0	0	0	0	1	1
P51818	1	1	0	0	0	0	0	0	0	0	0	0	1
P52032	1	1	0	0	0	0	0	0	0	0	0	1	0
P52410	1	1	0	0	0	0	0	0	0	0	0	0	0
P52420	1	1	0	0	0	0	0	0	0	0	0	1	1
P52422	1	1	0	0	0	0	0	0	0	0	0	1	0
P52577	1	1	0	0	0	0	0	0	0	0	0	1	0
P52839	1	1	0	0	0	0	0	0	0	0	0	0	1
P52901	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P53492	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P53494	1	1	0	0	0	0	0	0	0	0	0	0	0
P53496	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P53497	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P53665	1	1	0	0	0	0	0	0	0	0	0	1	0
P53780	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P53799	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P54120	1	1	0	0	0	0	0	0	0	0	0	1	0
P54121	1	1	0	0	0	0	0	0	0	0	0	1	1
P54144	1	1	0	0	0	0	0	0	0	0	0	0	1
P54150	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	0
P54609	1	1	uniprotkb	3702	1	0	1	0	0	0	1	0	1
P54873	1	1	0	0	0	0	0	0	0	0	0	0	0
P54887	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P54888	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P54904	1	1	0	0	0	0	0	0	0	0	0	1	1
P54967	1	1	0	0	0	0	0	0	0	0	0	1	1
P54968	1	1	0	0	0	0	0	0	0	0	0	0	0
P54969	1	1	0	0	0	0	0	0	0	0	0	1	1
P54970	1	1	0	0	0	0	0	0	0	0	0	0	0
P55034	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P55217	1	1	0	0	0	0	0	0	0	0	0	0	0
P55228	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P55229	1	1	0	0	0	0	0	0	0	0	0	0	1
P55230	1	1	0	0	0	0	0	0	0	0	0	0	0
P55231	1	1	0	0	0	0	0	0	0	0	0	1	0
P55737	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P55826	1	1	0	0	0	0	0	0	0	0	0	0	1
P55852	1	1	0	0	0	0	0	0	0	0	0	0	1
P56751	1	1	0	0	0	0	0	0	0	0	0	1	0
P56752	1	1	0	0	0	0	0	0	0	0	0	1	0
P56753	1	1	0	0	0	0	0	0	0	0	0	0	1
P56754	1	1	0	0	0	0	0	0	0	0	0	1	1
P56755	1	1	0	0	0	0	0	0	0	0	0	1	1
P56756	1	1	0	0	0	0	0	0	0	0	0	1	1
P56757	1	1	uniprotkb	3702	0	1	0	0	0	0	1	0	1
P56758	1	1	0	0	0	0	0	0	0	0	0	1	1
P56759	1	1	0	0	0	0	0	0	0	0	0	1	1
P56760	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
P56761	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P56762	1	1	uniprotkb	3702	0	1	0	0	0	0	1	1	1
P56763	1	1	uniprotkb	3702	1	1	0	0	0	0	1	1	0
P56764	1	1	uniprotkb	3702	0	1	0	0	0	0	1	1	0
P56765	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P56766	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P56767	1	1	0	0	0	0	0	0	0	0	0	1	1
P56768	1	1	0	0	0	0	0	0	0	0	0	1	0
P56769	1	1	0	0	0	0	0	0	0	0	0	1	0
P56770	1	1	0	0	0	0	0	0	0	0	0	1	0
P56771	1	1	0	0	0	0	0	0	0	0	0	1	0
P56772	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P56773	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P56774	1	1	0	0	0	0	0	0	0	0	0	1	0
P56775	1	1	0	0	0	0	0	0	0	0	0	1	0
P56776	1	1	0	0	0	0	0	0	0	0	0	1	0
P56777	1	1	0	0	0	0	0	0	0	0	0	0	0
P56778	1	1	uniprotkb	3702	1	1	0	0	0	0	1	0	1
P56779	1	1	0	0	0	0	0	0	0	0	0	0	0
P56780	1	1	uniprotkb	3702	0	1	0	0	0	0	1	0	1
P56781	1	1	0	0	0	0	0	0	0	0	0	1	0
P56782	1	1	0	0	0	0	0	0	0	0	0	1	0
P56783	1	1	0	0	0	0	0	0	0	0	0	1	0
P56784	1	1	0	0	0	0	0	0	0	0	0	1	0
P56785	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P56786	1	1	0	0	0	0	0	0	0	0	0	1	0
P56788	1	1	0	0	0	0	0	0	0	0	0	1	0
P56790	1	1	0	0	0	0	0	0	0	0	0	1	0
P56791	1	1	0	0	0	0	0	0	0	0	0	1	1
P56792	1	1	0	0	0	0	0	0	0	0	0	1	1
P56793	1	1	0	0	0	0	0	0	0	0	0	1	1
P56794	1	1	0	0	0	0	0	0	0	0	0	1	0
P56795	1	1	uniprotkb	3702	0	1	0	0	0	0	1	1	1
P56796	1	1	0	0	0	0	0	0	0	0	0	1	0
P56797	1	1	0	0	0	0	0	0	0	0	0	1	0
P56798	1	1	0	0	0	0	0	0	0	0	0	1	1
P56799	1	1	0	0	0	0	0	0	0	0	0	1	0
P56801	1	1	0	0	0	0	0	0	0	0	0	1	0
P56802	1	1	0	0	0	0	0	0	0	0	0	1	0
P56804	1	1	uniprotkb	3702	0	1	0	0	0	0	1	1	1
P56805	1	1	0	0	0	0	0	0	0	0	0	1	0
P56806	1	1	0	0	0	0	0	0	0	0	0	1	0
P56807	1	1	0	0	0	0	0	0	0	0	0	1	0
P56808	1	1	0	0	0	0	0	0	0	0	0	1	0
P56809	1	1	0	0	0	0	0	0	0	0	0	1	0
P56820	1	1	0	0	0	0	0	0	0	0	0	0	1
P57106	1	1	0	0	0	0	0	0	0	0	0	0	1
P57681	1	1	0	0	0	0	0	0	0	0	0	0	0
P57691	1	1	0	0	0	0	0	0	0	0	0	0	0
P57720	1	1	0	0	0	0	0	0	0	0	0	1	0
P57741	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P57742	1	1	0	0	0	0	0	0	0	0	0	1	1
P57750	1	1	0	0	0	0	0	0	0	0	0	0	0
P57751	1	1	0	0	0	0	0	0	0	0	0	1	0
P57752	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P57758	1	1	0	0	0	0	0	0	0	0	0	1	1
P57792	1	1	0	0	0	0	0	0	0	0	0	1	0
P58045	1	1	0	0	0	0	0	0	0	0	0	1	0
P58046	1	1	0	0	0	0	0	0	0	0	0	1	0
P58047	1	1	0	0	0	0	0	0	0	0	0	1	0
P58048	1	1	0	0	0	0	0	0	0	0	0	1	1
P58049	1	1	0	0	0	0	0	0	0	0	0	1	0
P58050	1	1	0	0	0	0	0	0	0	0	0	1	0
P58051	1	1	0	0	0	0	0	0	0	0	0	1	0
P58223	1	1	0	0	0	0	0	0	0	0	0	1	0
P58684	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P58728	1	1	0	0	0	0	0	0	0	0	0	1	1
P58766	1	1	0	0	0	0	0	0	0	0	0	1	0
P59120	1	1	0	0	0	0	0	0	0	0	0	1	0
P59169	1	1	0	0	0	0	0	0	0	0	0	0	1
P59220	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P59223	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P59224	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P59226	1	1	0	0	0	0	0	0	0	0	0	0	1
P59227	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0	0
P59228	1	1	0	0	0	0	0	0	0	0	0	1	0
P59229	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P59230	1	1	0	0	0	0	0	0	0	0	0	0	1
P59231	1	1	0	0	0	0	0	0	0	0	0	0	0
P59232	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P59233	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P59259	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P59263	0	0	uniprotkb	3702	1	0	0	0	0	0	1	0	0
P59271	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P59277	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	0
P59278	1	1	0	0	0	0	0	0	0	0	0	1	0
P59467	1	1	0	0	0	0	0	0	0	0	0	1	0
P59468	1	1	0	0	0	0	0	0	0	0	0	1	0
P59469	1	1	0	0	0	0	0	0	0	0	0	1	0
P59583	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P59584	1	0	0	0	0	0	0	0	0	0	0	1	0
P59833	1	1	0	0	0	0	0	0	0	0	0	0	0
P60039	1	1	0	0	0	0	0	0	0	0	0	1	1
P60040	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P60112	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
P60129	1	1	uniprotkb	3702	0	1	0	0	0	0	1	1	0
P60300	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P60497	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
P60620	1	1	0	0	0	0	0	0	0	0	0	1	0
P60838	1	1	0	0	0	0	0	0	0	0	0	1	1
P60839	1	1	0	0	0	0	0	0	0	0	0	1	0
P61039	1	1	0	0	0	0	0	0	0	0	0	1	0
P61430	1	1	0	0	0	0	0	0	0	0	0	1	1
P61827	1	1	0	0	0	0	0	0	0	0	0	1	1
P61837	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P61839	1	1	0	0	0	0	0	0	0	0	0	1	1
P61841	1	1	0	0	0	0	0	0	0	0	0	0	0
P61843	1	1	0	0	0	0	0	0	0	0	0	0	0
P61845	1	1	0	0	0	0	0	0	0	0	0	1	0
P61847	1	1	0	0	0	0	0	0	0	0	0	1	1
P62090	1	1	0	0	0	0	0	0	0	0	0	1	1
P62095	1	1	0	0	0	0	0	0	0	0	0	1	0
P62100	1	1	0	0	0	0	0	0	0	0	0	0	0
P62109	1	1	0	0	0	0	0	0	0	0	0	1	0
P62113	1	1	0	0	0	0	0	0	0	0	0	1	0
P62117	1	1	0	0	0	0	0	0	0	0	0	1	0
P62120	1	1	0	0	0	0	0	0	0	0	0	1	0
P62126	1	1	0	0	0	0	0	0	0	0	0	1	0
P62598	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
P68209	1	1	0	0	0	0	0	0	0	0	0	0	0
P68349	1	1	0	0	0	0	0	0	0	0	0	1	0
P68350	1	1	0	0	0	0	0	0	0	0	0	0	0
P69781	1	1	0	0	0	0	0	0	0	0	0	1	0
P69834	1	1	0	0	0	0	0	0	0	0	0	0	0
P80826	1	0	0	0	0	0	0	0	0	0	0	0	0
P80827	1	0	0	0	0	0	0	0	0	0	0	0	0
P80828	1	0	0	0	0	0	0	0	0	0	0	0	0
P80830	1	0	0	0	0	0	0	0	0	0	0	0	0
P80831	1	0	0	0	0	0	0	0	0	0	0	0	0
P80832	1	0	0	0	0	0	0	0	0	0	0	0	0
P80833	1	0	0	0	0	0	0	0	0	0	0	0	0
P80834	1	0	0	0	0	0	0	0	0	0	0	0	0
P80835	1	0	0	0	0	0	0	0	0	0	0	0	0
P80836	1	0	0	0	0	0	0	0	0	0	0	0	0
P80838	1	0	0	0	0	0	0	0	0	0	0	0	0
P80839	1	0	0	0	0	0	0	0	0	0	0	0	0
P80840	1	0	0	0	0	0	0	0	0	0	0	0	0
P80841	1	0	0	0	0	0	0	0	0	0	0	0	0
P80842	1	0	0	0	0	0	0	0	0	0	0	0	0
P80843	1	0	0	0	0	0	0	0	0	0	0	0	0
P80844	1	0	0	0	0	0	0	0	0	0	0	0	0
P80845	1	0	0	0	0	0	0	0	0	0	0	0	0
P80847	1	0	0	0	0	0	0	0	0	0	0	0	0
P80848	1	0	0	0	0	0	0	0	0	0	0	0	0
P80849	1	0	0	0	0	0	0	0	0	0	0	0	0
P80850	1	0	0	0	0	0	0	0	0	0	0	0	0
P80851	1	0	0	0	0	0	0	0	0	0	0	0	0
P80852	1	0	0	0	0	0	0	0	0	0	0	0	0
P80853	1	0	0	0	0	0	0	0	0	0	0	0	0
P81760	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P82266	1	1	0	0	0	0	0	0	0	0	0	1	0
P82280	1	1	0	0	0	0	0	0	0	0	0	1	1
P82281	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
P82538	1	1	0	0	0	0	0	0	0	0	0	0	0
P82620	1	1	0	0	0	0	0	0	0	0	0	1	0
P82621	1	1	0	0	0	0	0	0	0	0	0	1	0
P82622	1	1	0	0	0	0	0	0	0	0	0	1	0
P82623	1	1	0	0	0	0	0	0	0	0	0	1	0
P82624	1	1	0	0	0	0	0	0	0	0	0	1	0
P82625	1	1	0	0	0	0	0	0	0	0	0	1	0
P82626	1	1	0	0	0	0	0	0	0	0	0	1	0
P82627	1	1	0	0	0	0	0	0	0	0	0	1	0
P82628	1	1	0	0	0	0	0	0	0	0	0	1	0
P82629	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
P82630	1	1	0	0	0	0	0	0	0	0	0	1	0
P82631	1	1	0	0	0	0	0	0	0	0	0	1	0
P82632	1	1	0	0	0	0	0	0	0	0	0	1	1
P82633	1	1	0	0	0	0	0	0	0	0	0	1	0
P82634	1	1	0	0	0	0	0	0	0	0	0	1	0
P82635	1	1	0	0	0	0	0	0	0	0	0	1	0
P82636	1	1	0	0	0	0	0	0	0	0	0	1	0
P82637	1	1	0	0	0	0	0	0	0	0	0	1	0
P82638	1	1	0	0	0	0	0	0	0	0	0	1	0
P82639	1	1	0	0	0	0	0	0	0	0	0	1	0
P82640	1	1	0	0	0	0	0	0	0	0	0	1	0
P82641	1	1	0	0	0	0	0	0	0	0	0	1	0
P82642	1	1	0	0	0	0	0	0	0	0	0	1	0
P82643	1	1	0	0	0	0	0	0	0	0	0	1	0
P82644	1	1	0	0	0	0	0	0	0	0	0	1	0
P82645	1	1	0	0	0	0	0	0	0	0	0	1	0
P82646	1	1	0	0	0	0	0	0	0	0	0	1	0
P82647	1	1	0	0	0	0	0	0	0	0	0	1	0
P82658	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	0
P82715	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
