whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	0974(InnateDB)	1222(mbinfo)	1262(I2D)	1263(Molecular Connections)	1332(bhf-ucl)	1335(HPIDb)	IMEx	missing_protein_evidence
A0A075B6D0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075B6D1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075B6D2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075B6D3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075B6D4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075B6D5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A075B6D6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075B6D7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A075B6D8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DC90	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DC92	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCA9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCB0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCB1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCF9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCG2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCG5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCI0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCI1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCV7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCW1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075DCW5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075EIS2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075F5C6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075F6C2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075F882	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A075F891	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A076FR46	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A076FRG6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A076FSX1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A076N1C3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A076N402	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A076N8A1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A076N9K1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A076N9K6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A076N9U7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A076NBC4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A077K846	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A077K8V5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A077K9W9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A077KA19	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A077S1H9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A077S2U3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A077S2U6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A077S9M6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A077S9N1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A077S9Z4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A077S9Z6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNK8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNL0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNL1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNL2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNL3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNL4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNL5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNL7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNL9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNM0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNM1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNM2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNM3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNM4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNM5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNM9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNN1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNN3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNN4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNN6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNN7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNN8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNN9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNP0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNP1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNP3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNP4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNP5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNP6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNP8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNQ0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNQ1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNQ2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNQ4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNQ5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNQ6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNQ7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNQ8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNQ9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNR0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNR1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNR2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNR3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNR4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNR5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNR6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNR7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNR9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNS0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNS2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNS5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNS6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNS9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNT1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNT2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNT3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNT4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNT5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNT6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNT7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNT8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNT9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNU1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNU2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNU3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNU4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNU5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNU6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNU8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNU9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNV0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNV1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNV3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNV4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNV6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNV7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNW0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNW1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNW2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNW3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNW4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNW5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNW7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNW8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNW9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNX0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNX1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNX3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNX4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNX5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNX7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNX8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNX9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNY0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNY2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNY3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNY4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNY6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNY7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNZ2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNZ4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNZ5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNZ6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WNZ7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WNZ9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP00	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP01	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP03	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP06	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP07	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP08	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP11	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP12	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP14	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP15	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP16	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP18	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP19	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP21	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP24	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP25	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP26	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP27	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP28	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP31	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP32	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP35	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP36	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP37	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP40	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP41	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP42	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP43	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP44	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP45	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP46	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP47	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP49	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP50	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP52	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP53	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP54	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP55	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP57	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP59	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP61	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP62	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP63	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP64	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP65	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP68	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP69	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP70	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP71	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP72	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP73	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP74	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP75	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP76	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP77	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP78	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP80	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP81	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP82	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP83	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP85	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP86	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP87	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP88	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP89	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP90	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP91	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP92	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP93	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP95	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP96	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP97	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WP98	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WP99	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPA0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPA1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPA3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPA4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPA5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPA7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPA8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPA9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPB1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPB2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPB5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPB6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPB8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPC0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPC1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPC2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPC3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPC4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPC5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPC6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPC7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPC9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPD1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPD2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPD3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPD7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPD8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPD9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPE0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPE1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPE2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPE4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPE5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPE6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPE8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPF0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPF1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPF2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPF3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPF4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPF5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPF6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPF7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPF8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPF9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPG2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPG3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPG5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPG6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPG7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPG9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPH0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPH2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPH4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPH5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPH6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPH7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPH8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPI0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPI1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPI2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPI3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPI4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPI5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPI6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPI9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPJ1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPJ2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPJ3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPJ5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPJ6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPJ9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPK1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPK2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPK3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPK4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPK5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPK6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPK7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPK8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPK9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPL0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPL1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPL2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPL3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPL4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPL5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPL6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPL8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPM0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPM1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPM2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPM3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPM5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPM6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPM8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPM9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPN2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPN4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPN6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPN7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPN8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPN9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPP1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A0A087WPP2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPP3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPP4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A0A087WPP5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1
