whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	1263(Molecular Connections)	1335(HPIDb)	IMEx
O80856	1	1	0	0	0	0	0	0	0	0	0
O80860	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O80861	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O80866	1	1	0	0	0	0	0	0	0	0	0
O80871	1	1	0	0	0	0	0	0	0	0	0
O80872	1	1	0	0	0	0	0	0	0	0	0
O80874	1	1	0	0	0	0	0	0	0	0	0
O80875	1	1	0	0	0	0	0	0	0	0	0
O80877	1	1	0	0	0	0	0	0	0	0	0
O80885	1	1	0	0	0	0	0	0	0	0	0
O80891	1	1	0	0	0	0	0	0	0	0	0
O80895	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O80898	1	1	0	0	0	0	0	0	0	0	0
O80899	1	1	0	0	0	0	0	0	0	0	0
O80902	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O80905	1	1	0	0	0	0	0	0	0	0	0
O80912	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O80915	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O80917	1	1	0	0	0	0	0	0	0	0	0
O80919	1	1	0	0	0	0	0	0	0	0	0
O80920	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O80925	1	1	0	0	0	0	0	0	0	0	0
O80927	1	1	0	0	0	0	0	0	0	0	0
O80928	1	1	0	0	0	0	0	0	0	0	0
O80929	1	1	0	0	0	0	0	0	0	0	0
O80931	1	1	uniprotkb	3702	1	0	1	0	0	0	1
O80932	1	1	0	0	0	0	0	0	0	0	0
O80933	1	1	0	0	0	0	0	0	0	0	0
O80934	1	1	0	0	0	0	0	0	0	0	0
O80939	1	1	0	0	0	0	0	0	0	0	0
O80940	1	1	0	0	0	0	0	0	0	0	0
O80944	1	1	0	0	0	0	0	0	0	0	0
O80946	1	1	0	0	0	0	0	0	0	0	0
O80948	1	1	0	0	0	0	0	0	0	0	0
O80950	1	1	0	0	0	0	0	0	0	0	0
O80952	1	1	0	0	0	0	0	0	0	0	0
O80958	1	1	0	0	0	0	0	0	0	0	0
O80959	1	1	0	0	0	0	0	0	0	0	0
O80961	1	1	0	0	0	0	0	0	0	0	0
O80963	1	1	0	0	0	0	0	0	0	0	0
O80970	1	1	0	0	0	0	0	0	0	0	0
O80977	1	1	0	0	0	0	0	0	0	0	0
O80980	1	1	0	0	0	0	0	0	0	0	0
O80982	1	1	uniprotkb	3702	1	1	0	0	0	0	1
O80983	1	1	0	0	0	0	0	0	0	0	0
O80988	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O80990	1	1	0	0	0	0	0	0	0	0	0
O80992	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O80994	1	1	0	0	0	0	0	0	0	0	0
O80995	1	1	0	0	0	0	0	0	0	0	0
O80998	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81000	1	1	0	0	0	0	0	0	0	0	0
O81001	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81002	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81003	1	1	0	0	0	0	0	0	0	0	0
O81004	1	1	0	0	0	0	0	0	0	0	0
O81005	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81006	1	1	0	0	0	0	0	0	0	0	0
O81007	1	1	0	0	0	0	0	0	0	0	0
O81009	1	1	0	0	0	0	0	0	0	0	0
O81010	1	1	0	0	0	0	0	0	0	0	0
O81014	1	1	0	0	0	0	0	0	0	0	0
O81016	1	1	0	0	0	0	0	0	0	0	0
O81020	1	1	0	0	0	0	0	0	0	0	0
O81024	1	1	0	0	0	0	0	0	0	0	0
O81025	1	1	0	0	0	0	0	0	0	0	0
O81027	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81028	1	1	0	0	0	0	0	0	0	0	0
O81030	1	1	0	0	0	0	0	0	0	0	0
O81032	1	1	0	0	0	0	0	0	0	0	0
O81037	1	1	0	0	0	0	0	0	0	0	0
O81039	1	1	0	0	0	0	0	0	0	0	0
O81042	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81045	1	1	0	0	0	0	0	0	0	0	0
O81053	1	1	0	0	0	0	0	0	0	0	0
O81055	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81057	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81058	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81062	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81069	1	1	0	0	0	0	0	0	0	0	0
O81072	1	1	0	0	0	0	0	0	0	0	0
O81077	1	1	0	0	0	0	0	0	0	0	0
O81078	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81081	1	1	0	0	0	0	0	0	0	0	0
O81097	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81098	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81108	1	1	0	0	0	0	0	0	0	0	0
O81123	1	1	0	0	0	0	0	0	0	0	0
O81126	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81127	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81146	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81147	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81148	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81149	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81153	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81208	1	1	0	0	0	0	0	0	0	0	0
O81209	1	1	0	0	0	0	0	0	0	0	0
O81210	1	1	0	0	0	0	0	0	0	0	0
O81211	1	1	0	0	0	0	0	0	0	0	0
O81223	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81235	1	1	0	0	0	0	0	0	0	0	0
O81242	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81270	1	1	0	0	0	0	0	0	0	0	0
O81275	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81283	1	1	uniprotkb	3702	1	1	0	0	0	0	1
O81291	1	1	0	0	0	0	0	0	0	0	0
O81292	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81301	1	1	0	0	0	0	0	0	0	0	0
O81304	1	1	0	0	0	0	0	0	0	0	0
O81305	1	1	0	0	0	0	0	0	0	0	0
O81312	1	1	0	0	0	0	0	0	0	0	0
O81313	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81316	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81320	1	1	0	0	0	0	0	0	0	0	0
O81322	1	1	0	0	0	0	0	0	0	0	0
O81323	1	1	0	0	0	0	0	0	0	0	0
O81325	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81346	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81414	1	1	0	0	0	0	0	0	0	0	0
O81415	1	1	0	0	0	0	0	0	0	0	0
O81416	1	1	0	0	0	0	0	0	0	0	0
O81432	1	1	0	0	0	0	0	0	0	0	0
O81433	1	1	0	0	0	0	0	0	0	0	0
O81439	1	1	uniprotkb	3702	1	1	0	0	0	0	1
O81445	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81464	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81465	1	1	0	0	0	0	0	0	0	0	0
O81472	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81488	1	1	0	0	0	0	0	0	0	0	0
O81493	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81498	1	1	0	0	0	0	0	0	0	0	0
O81514	1	1	0	0	0	0	0	0	0	0	0
O81622	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81629	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81632	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81635	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81641	1	1	0	0	0	0	0	0	0	0	0
O81643	1	1	0	0	0	0	0	0	0	0	0
O81644	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81645	1	1	0	0	0	0	0	0	0	0	0
O81716	1	1	uniprotkb	3702	0	1	0	0	0	0	1
O81742	1	1	0	0	0	0	0	0	0	0	0
O81752	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81755	1	1	0	0	0	0	0	0	0	0	0
O81760	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81765	1	1	0	0	0	0	0	0	0	0	0
O81767	1	1	0	0	0	0	0	0	0	0	0
O81769	1	1	0	0	0	0	0	0	0	0	0
O81770	1	1	0	0	0	0	0	0	0	0	0
O81772	1	1	0	0	0	0	0	0	0	0	0
O81775	1	1	uniprotkb	3702	0	1	1	0	0	0	1
O81776	1	1	0	0	0	0	0	0	0	0	0
O81778	1	1	0	0	0	0	0	0	0	0	0
O81782	1	1	0	0	0	0	0	0	0	0	0
O81787	1	1	0	0	0	0	0	0	0	0	0
O81788	1	1	0	0	0	0	0	0	0	0	0
O81791	1	1	0	0	0	0	0	0	0	0	0
O81796	1	1	0	0	0	0	0	0	0	0	0
O81801	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81821	1	1	0	0	0	0	0	0	0	0	0
O81822	1	1	0	0	0	0	0	0	0	0	0
O81825	1	1	0	0	0	0	0	0	0	0	0
O81826	1	1	0	0	0	0	0	0	0	0	0
O81829	1	1	0	0	0	0	0	0	0	0	0
O81831	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81832	1	1	0	0	0	0	0	0	0	0	0
O81833	1	1	0	0	0	0	0	0	0	0	0
O81836	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81838	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81845	1	1	0	0	0	0	0	0	0	0	0
O81850	1	1	0	0	0	0	0	0	0	0	0
O81851	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81852	1	1	0	0	0	0	0	0	0	0	0
O81862	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O81864	1	1	0	0	0	0	0	0	0	0	0
O81865	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81866	1	1	0	0	0	0	0	0	0	0	0
O81884	1	1	0	0	0	0	0	0	0	0	0
O81893	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81900	1	1	0	0	0	0	0	0	0	0	0
O81902	1	1	0	0	0	0	0	0	0	0	0
O81905	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O81906	1	1	0	0	0	0	0	0	0	0	0
O81908	1	1	0	0	0	0	0	0	0	0	0
O81913	1	1	0	0	0	0	0	0	0	0	0
O81914	1	1	0	0	0	0	0	0	0	0	0
O81916	1	1	0	0	0	0	0	0	0	0	0
O82081	1	1	0	0	0	0	0	0	0	0	0
O82089	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82122	1	1	0	0	0	0	0	0	0	0	0
O82132	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82133	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82155	1	1	0	0	0	0	0	0	0	0	0
O82166	1	1	0	0	0	0	0	0	0	0	0
O82169	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82170	1	1	0	0	0	0	0	0	0	0	0
O82171	1	1	0	0	0	0	0	0	0	0	0
O82174	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82175	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82176	1	1	0	0	0	0	0	0	0	0	0
O82178	1	1	0	0	0	0	0	0	0	0	0
O82179	1	1	0	0	0	0	0	0	0	0	0
O82188	1	1	0	0	0	0	0	0	0	0	0
O82189	1	1	0	0	0	0	0	0	0	0	0
O82190	1	1	0	0	0	0	0	0	0	0	0
O82191	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82197	1	1	uniprotkb	3702	1	0	0	0	1	0	1
O82198	1	1	0	0	0	0	0	0	0	0	0
O82199	1	1	0	0	0	0	0	0	0	0	0
O82200	1	1	0	0	0	0	0	0	0	0	0
O82201	1	1	0	0	0	0	0	0	0	0	0
O82204	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82205	1	1	0	0	0	0	0	0	0	0	0
O82210	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82213	1	1	0	0	0	0	0	0	0	0	0
O82219	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82221	1	1	0	0	0	0	0	0	0	0	0
O82222	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82225	1	1	0	0	0	0	0	0	0	0	0
O82226	1	1	0	0	0	0	0	0	0	0	0
O82229	1	1	0	0	0	0	0	0	0	0	0
O82230	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82232	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82233	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82238	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82239	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82240	0	0	uniprotkb	3702	1	0	1	0	0	0	1
O82243	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82244	1	1	0	0	0	0	0	0	0	0	0
O82245	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82246	1	1	0	0	0	0	0	0	0	0	0
O82248	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82251	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82253	1	1	0	0	0	0	0	0	0	0	0
O82254	1	1	0	0	0	0	0	0	0	0	0
O82255	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82256	1	1	0	0	0	0	0	0	0	0	0
O82258	1	1	0	0	0	0	0	0	0	0	0
O82259	1	1	0	0	0	0	0	0	0	0	0
O82261	1	1	0	0	0	0	0	0	0	0	0
O82262	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82263	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82264	1	1	0	0	0	0	0	0	0	0	0
O82265	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82266	1	1	0	0	0	0	0	0	0	0	0
O82268	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82274	1	1	0	0	0	0	0	0	0	0	0
O82277	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82279	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82281	1	1	0	0	0	0	0	0	0	0	0
O82286	1	1	0	0	0	0	0	0	0	0	0
O82289	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82290	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82291	1	1	0	0	0	0	0	0	0	0	0
O82293	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82302	1	1	0	0	0	0	0	0	0	0	0
O82306	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82307	1	1	0	0	0	0	0	0	0	0	0
O82312	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82314	1	1	0	0	0	0	0	0	0	0	0
O82316	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82318	1	1	0	0	0	0	0	0	0	0	0
O82324	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82328	1	1	0	0	0	0	0	0	0	0	0
O82330	1	1	0	0	0	0	0	0	0	0	0
O82333	1	1	0	0	0	0	0	0	0	0	0
O82337	1	1	0	0	0	0	0	0	0	0	0
O82339	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82343	1	1	0	0	0	0	0	0	0	0	0
O82345	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82352	1	1	0	0	0	0	0	0	0	0	0
O82353	1	1	0	0	0	0	0	0	0	0	0
O82355	1	1	0	0	0	0	0	0	0	0	0
O82357	1	1	0	0	0	0	0	0	0	0	0
O82359	1	1	0	0	0	0	0	0	0	0	0
O82363	1	1	0	0	0	0	0	0	0	0	0
O82368	1	1	0	0	0	0	0	0	0	0	0
O82370	1	1	0	0	0	0	0	0	0	0	0
O82373	1	1	0	0	0	0	0	0	0	0	0
O82374	1	1	0	0	0	0	0	0	0	0	0
O82375	1	1	0	0	0	0	0	0	0	0	0
O82376	1	1	0	0	0	0	0	0	0	0	0
O82377	1	1	0	0	0	0	0	0	0	0	0
O82378	1	1	0	0	0	0	0	0	0	0	0
O82379	1	1	0	0	0	0	0	0	0	0	0
O82380	1	1	0	0	0	0	0	0	0	0	0
O82381	1	1	0	0	0	0	0	0	0	0	0
O82382	1	1	0	0	0	0	0	0	0	0	0
O82383	1	1	0	0	0	0	0	0	0	0	0
O82385	1	1	0	0	0	0	0	0	0	0	0
O82387	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82390	1	1	0	0	0	0	0	0	0	0	0
O82391	1	1	0	0	0	0	0	0	0	0	0
O82392	1	1	0	0	0	0	0	0	0	0	0
O82394	1	1	0	0	0	0	0	0	0	0	0
O82399	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82413	1	1	0	0	0	0	0	0	0	0	0
O82462	1	1	0	0	0	0	0	0	0	0	0
O82480	1	1	0	0	0	0	0	0	0	0	0
O82481	1	1	uniprotkb	3702	1	1	0	0	0	0	1
O82484	1	1	0	0	0	0	0	0	0	0	0
O82485	1	1	0	0	0	0	0	0	0	0	0
O82486	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82488	1	1	0	0	0	0	0	0	0	0	0
O82491	1	1	0	0	0	0	0	0	0	0	0
O82497	1	1	0	0	0	0	0	0	0	0	0
O82498	1	1	0	0	0	0	0	0	0	0	0
O82499	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82500	1	1	0	0	0	0	0	0	0	0	0
O82503	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82504	1	1	0	0	0	0	0	0	0	0	0
O82509	1	1	0	0	0	0	0	0	0	0	0
O82514	1	1	0	0	0	0	0	0	0	0	0
O82533	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82567	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82568	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82587	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82595	1	1	0	0	0	0	0	0	0	0	0
O82597	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82598	1	1	0	0	0	0	0	0	0	0	0
O82616	1	1	0	0	0	0	0	0	0	0	0
O82617	1	1	0	0	0	0	0	0	0	0	0
O82622	1	1	0	0	0	0	0	0	0	0	0
O82628	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82629	1	1	0	0	0	0	0	0	0	0	0
O82631	1	1	0	0	0	0	0	0	0	0	0
O82632	1	1	0	0	0	0	0	0	0	0	0
O82637	1	1	0	0	0	0	0	0	0	0	0
O82638	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82643	1	1	0	0	0	0	0	0	0	0	0
O82645	1	1	0	0	0	0	0	0	0	0	0
O82647	1	1	0	0	0	0	0	0	0	0	0
O82653	1	1	0	0	0	0	0	0	0	0	0
O82656	1	1	uniprotkb	3702	0	1	0	0	0	0	1
O82659	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82660	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82662	1	1	0	0	0	0	0	0	0	0	0
O82663	1	1	uniprotkb	3702	1	1	0	0	0	0	1
O82730	1	1	0	0	0	0	0	0	0	0	0
O82733	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82734	1	1	uniprotkb	3702	1	1	0	0	0	0	1
O82741	1	1	uniprotkb	3702	0	1	0	0	0	0	1
O82743	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82752	1	1	0	0	0	0	0	0	0	0	0
O82754	0	0	uniprotkb	3702	1	0	0	0	0	0	1
O82756	1	1	0	0	0	0	0	0	0	0	0
O82768	1	1	0	0	0	0	0	0	0	0	0
O82772	1	1	0	0	0	0	0	0	0	0	0
O82775	1	1	0	0	0	0	0	0	0	0	0
O82782	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82793	1	1	0	0	0	0	0	0	0	0	0
O82794	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82796	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82798	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82799	1	1	uniprotkb	3702	1	0	0	0	0	0	1
O82804	1	1	0	0	0	0	0	0	0	0	0
O82811	1	1	uniprotkb	3702	1	0	0	0	0	0	1
P04777	0	0	uniprotkb	3702	1	0	0	0	0	0	1
P04778	1	1	uniprotkb	3702	1	0	0	0	0	0	1
P05466	1	1	0	0	0	0	0	0	0	0	0
P06525	1	1	0	0	0	0	0	0	0	0	0
P09468	1	1	0	0	0	0	0	0	0	0	0
P0C026	1	1	0	0	0	0	0	0	0	0	0
P0C034	1	1	0	0	0	0	0	0	0	0	0
P0C035	1	1	0	0	0	0	0	0	0	0	0
P0C041	1	1	0	0	0	0	0	0	0	0	0
P0C042	1	1	0	0	0	0	0	0	0	0	0
P0C043	1	1	0	0	0	0	0	0	0	0	0
P0C0B0	1	1	0	0	0	0	0	0	0	0	0
P0C0B1	1	1	0	0	0	0	0	0	0	0	0
P0C1T5	1	1	0	0	0	0	0	0	0	0	0
P0C2C9	1	1	0	0	0	0	0	0	0	0	0
P0C2D0	1	1	0	0	0	0	0	0	0	0	0
P0C2F5	1	1	0	0	0	0	0	0	0	0	0
P0C2F6	1	1	0	0	0	0	0	0	0	0	0
P0C2F7	1	1	0	0	0	0	0	0	0	0	0
P0C2F8	1	1	0	0	0	0	0	0	0	0	0
P0C2F9	1	1	0	0	0	0	0	0	0	0	0
P0C2G0	1	1	0	0	0	0	0	0	0	0	0
P0C2G1	1	1	0	0	0	0	0	0	0	0	0
P0C2G2	1	1	0	0	0	0	0	0	0	0	0
P0C2G3	1	1	0	0	0	0	0	0	0	0	0
P0C2G4	1	1	0	0	0	0	0	0	0	0	0
P0C2G5	1	1	0	0	0	0	0	0	0	0	0
P0C2G6	1	1	0	0	0	0	0	0	0	0	0
P0C5B6	1	1	0	0	0	0	0	0	0	0	0
P0C5E2	1	1	0	0	0	0	0	0	0	0	0
P0C5K2	1	1	0	0	0	0	0	0	0	0	0
P0C5K3	1	1	0	0	0	0	0	0	0	0	0
P0C5K4	1	1	0	0	0	0	0	0	0	0	0
P0C5K5	1	1	0	0	0	0	0	0	0	0	0
P0C6E7	1	1	0	0	0	0	0	0	0	0	0
P0C7P7	1	1	uniprotkb	3702	1	0	0	0	0	0	1
P0C7P8	1	1	0	0	0	0	0	0	0	0	0
P0C7Q7	1	1	0	0	0	0	0	0	0	0	0
P0C7Q8	1	1	0	0	0	0	0	0	0	0	0
P0C7Q9	1	1	0	0	0	0	0	0	0	0	0
P0C7R0	1	1	0	0	0	0	0	0	0	0	0
P0C7R1	1	1	0	0	0	0	0	0	0	0	0
P0C7R2	1	1	0	0	0	0	0	0	0	0	0
P0C7R3	1	1	0	0	0	0	0	0	0	0	0
P0C7R4	1	1	0	0	0	0	0	0	0	0	0
P0C883	1	1	0	0	0	0	0	0	0	0	0
P0C884	1	1	0	0	0	0	0	0	0	0	0
P0C894	1	1	0	0	0	0	0	0	0	0	0
P0C895	1	1	0	0	0	0	0	0	0	0	0
P0C896	1	1	0	0	0	0	0	0	0	0	0
P0C897	1	1	0	0	0	0	0	0	0	0	0
P0C898	1	1	0	0	0	0	0	0	0	0	0
P0C899	1	1	0	0	0	0	0	0	0	0	0
P0C8A0	1	1	0	0	0	0	0	0	0	0	0
P0C8K8	1	1	0	0	0	0	0	0	0	0	0
P0C8L4	1	1	0	0	0	0	0	0	0	0	0
P0C8P5	1	1	0	0	0	0	0	0	0	0	0
P0C8Q2	1	1	0	0	0	0	0	0	0	0	0
P0C8Q3	1	1	0	0	0	0	0	0	0	0	0
P0C8Q4	1	1	0	0	0	0	0	0	0	0	0
P0C8Q5	1	1	0	0	0	0	0	0	0	0	0
P0C8Q6	1	1	0	0	0	0	0	0	0	0	0
P0C8Q7	1	1	0	0	0	0	0	0	0	0	0
P0C8Q8	1	1	0	0	0	0	0	0	0	0	0
P0C8Q9	1	1	0	0	0	0	0	0	0	0	0
P0C8R0	1	1	0	0	0	0	0	0	0	0	0
P0C8S1	1	1	0	0	0	0	0	0	0	0	0
P0C8Y0	1	1	0	0	0	0	0	0	0	0	0
P0C8Z7	1	1	0	0	0	0	0	0	0	0	0
P0C941	1	1	0	0	0	0	0	0	0	0	0
P0C945	1	1	0	0	0	0	0	0	0	0	0
P0CAN7	1	1	0	0	0	0	0	0	0	0	0
P0CAP3	1	1	0	0	0	0	0	0	0	0	0
P0CAP4	1	1	0	0	0	0	0	0	0	0	0
P0CAP5	1	1	0	0	0	0	0	0	0	0	0
P0CAX9	1	1	0	0	0	0	0	0	0	0	0
P0CAY0	1	1	0	0	0	0	0	0	0	0	0
P0CAY1	1	1	0	0	0	0	0	0	0	0	0
P0CAY2	1	1	0	0	0	0	0	0	0	0	0
P0CAY3	1	1	0	0	0	0	0	0	0	0	0
P0CAY4	1	1	0	0	0	0	0	0	0	0	0
P0CAY5	1	1	0	0	0	0	0	0	0	0	0
P0CAY6	1	1	0	0	0	0	0	0	0	0	0
P0CAY7	1	1	0	0	0	0	0	0	0	0	0
P0CAY8	1	1	0	0	0	0	0	0	0	0	0
P0CB16	1	1	0	0	0	0	0	0	0	0	0
P0CB17	1	1	0	0	0	0	0	0	0	0	0
P0CB19	1	1	0	0	0	0	0	0	0	0	0
P0CB21	1	1	0	0	0	0	0	0	0	0	0
P0CB22	1	1	0	0	0	0	0	0	0	0	0
P0CB23	1	1	0	0	0	0	0	0	0	0	0
P0CB24	1	1	0	0	0	0	0	0	0	0	0
P0CB25	1	1	0	0	0	0	0	0	0	0	0
P0CB26	1	1	0	0	0	0	0	0	0	0	0
P0CB27	1	1	0	0	0	0	0	0	0	0	0
P0CC32	1	1	0	0	0	0	0	0	0	0	0
P0CC33	1	1	0	0	0	0	0	0	0	0	0
P0CE10	1	1	0	0	0	0	0	0	0	0	0
P0CG07	1	1	0	0	0	0	0	0	0	0	0
P0CG16	1	1	0	0	0	0	0	0	0	0	0
P0CG94	1	1	0	0	0	0	0	0	0	0	0
P0CH01	1	1	0	0	0	0	0	0	0	0	0
P0CH02	1	1	0	0	0	0	0	0	0	0	0
P0CH03	1	1	0	0	0	0	0	0	0	0	0
P0CH31	1	1	0	0	0	0	0	0	0	0	0
P0CH32	1	1	0	0	0	0	0	0	0	0	0
P0CH33	1	1	0	0	0	0	0	0	0	0	0
P0CI03	1	1	0	0	0	0	0	0	0	0	0
P0CJ42	1	1	0	0	0	0	0	0	0	0	0
P0CJ43	1	0	0	0	0	0	0	0	0	0	0
P0CJ46	1	1	uniprotkb	3702	1	0	0	0	0	0	1
P0CJ47	1	1	uniprotkb	3702	1	0	0	0	0	0	1
P0CJ48	1	1	uniprotkb	3702	1	0	0	0	0	0	1
P0CJ49	1	1	0	0	0	0	0	0	0	0	0
P0CJ50	1	1	0	0	0	0	0	0	0	0	0
P0CJ51	1	1	0	0	0	0	0	0	0	0	0
P0CJ52	1	1	0	0	0	0	0	0	0	0	0
P0CJ53	1	1	0	0	0	0	0	0	0	0	0
P0CJ54	1	1	0	0	0	0	0	0	0	0	0
P0CJ55	1	1	0	0	0	0	0	0	0	0	0
P0CJ56	1	1	0	0	0	0	0	0	0	0	0
P0CJ57	1	1	0	0	0	0	0	0	0	0	0
P0CJ58	1	1	0	0	0	0	0	0	0	0	0
P0CJ59	1	1	0	0	0	0	0	0	0	0	0
P0CJ60	1	1	0	0	0	0	0	0	0	0	0
P0CJ61	1	1	0	0	0	0	0	0	0	0	0
P0CJ65	1	1	0	0	0	0	0	0	0	0	0
P0CJ66	1	1	0	0	0	0	0	0	0	0	0
P0CW77	1	1	0	0	0	0	0	0	0	0	0
P0CW78	1	0	0	0	0	0	0	0	0	0	0
P0CW97	1	1	0	0	0	0	0	0	0	0	0
P0CW98	1	1	0	0	0	0	0	0	0	0	0
